lon,lat,lgp,thermal
94.75,45.75,3.6,8
95.25,45.75,17.1,8
95.75,45.75,21.4,8
96.25,45.75,23.1,8
96.75,45.75,23.9,8
97.25,45.75,9.3,8
97.75,45.75,6.2,8
98.25,45.75,1.5,8
98.75,45.75,7.7,8
99.25,45.75,9.3,7
99.75,45.75,21.2,7
100.25,45.75,25.8,7
100.75,45.75,37,7
101.25,45.75,45.1,7
101.75,45.75,53.1,7
102.25,45.75,64.1,7
102.75,45.75,64,7
103.25,45.75,46.8,7
103.75,45.75,12.3,7
104.25,45.75,2.9,7
104.75,45.75,0,7
105.25,45.75,1.2,7
105.75,45.75,1.6,7
106.25,45.75,6.2,7
106.75,45.75,3.1,7
107.25,45.75,3.3,7
107.75,45.75,3.9,7
108.25,45.75,2.1,7
108.75,45.75,0.4,7
109.25,45.75,0,7
109.75,45.75,1.9,7
110.25,45.75,7.8,7
110.75,45.75,15,7
111.25,45.75,14.2,7
111.75,45.75,11.6,7
112.25,45.75,12.9,7
112.75,45.75,15.5,7
113.25,45.75,18.9,7
113.75,45.75,28.8,7
114.25,45.75,47.1,7
114.75,45.75,70.8,7
115.25,45.75,73.8,7
115.75,45.75,80.3,7
116.25,45.75,69.4,7
116.75,45.75,65.4,7
117.25,45.75,73.4,7
117.75,45.75,74.4,7
118.25,45.75,75.7,7
118.75,45.75,93.2,7
119.25,45.75,118.9,7
119.75,45.75,130.2,7
120.25,45.75,139.1,7
120.75,45.75,140.8,7
121.25,45.75,147.2,7
121.75,45.75,139.4,7
122.25,45.75,130.5,6
122.75,45.75,132.7,6
123.25,45.75,131.7,6
123.75,45.75,142,6
124.25,45.75,147.9,6
124.75,45.75,160.8,6
125.25,45.75,161.4,6
125.75,45.75,164.3,7
126.25,45.75,169.4,7
126.75,45.75,171.6,7
127.25,45.75,185.1,7
127.75,45.75,186.9,7
128.25,45.75,185.1,7
128.75,45.75,186.1,7
129.25,45.75,172.2,7
129.75,45.75,176.4,7
130.25,45.75,185.5,7
130.75,45.75,191.6,7
131.25,45.75,191.5,7
131.75,45.75,192.7,7
132.25,45.75,193.1,7
132.75,45.75,195.3,7
133.25,45.75,194.7,7
133.75,45.75,191.8,7
134.25,45.75,189.3,7
134.75,45.75,185.3,7
135.25,45.75,178.3,7
135.75,45.75,171.4,7
136.25,45.75,160.8,7
136.75,45.75,153.3,8
137.25,45.75,161.1,8
149.75,45.75,159.9,8
-123.75,45.25,283.6,7
-123.25,45.25,251.8,7
-122.75,45.25,248.5,7
-122.25,45.25,193.1,7
-121.75,45.25,139.2,7
-121.25,45.25,120.9,7
-120.75,45.25,102.8,7
-120.25,45.25,98.1,7
-119.75,45.25,92.4,7
-119.25,45.25,89.4,7
-118.75,45.25,98.8,7
-118.25,45.25,105.6,7
-117.75,45.25,109.1,5
-117.25,45.25,97.4,5
-116.75,45.25,104.3,5
-116.25,45.25,104.6,5
-115.75,45.25,108.2,5
-115.25,45.25,97.6,5
-114.75,45.25,85.3,5
-114.25,45.25,77.9,5
-113.75,45.25,77.2,5
-113.25,45.25,67.5,5
-112.75,45.25,80.6,5
-112.25,45.25,86.7,5
-111.75,45.25,109.2,5
-111.25,45.25,123.3,8
-110.75,45.25,114.7,5
-110.25,45.25,116.1,8
-109.75,45.25,119.1,8
-109.25,45.25,111.7,7
-108.75,45.25,98.1,7
-108.25,45.25,101.5,7
-107.75,45.25,118.6,7
-107.25,45.25,120.3,7
-106.75,45.25,108.5,7
-106.25,45.25,104.8,7
-105.75,45.25,95.5,7
-105.25,45.25,94.5,7
-104.75,45.25,99.8,7
-104.25,45.25,100.1,7
-103.75,45.25,98.8,7
-103.25,45.25,98.1,7
-102.75,45.25,101.7,7
-102.25,45.25,108,7
-101.75,45.25,112.6,7
-101.25,45.25,108.3,7
-100.75,45.25,105.1,7
-100.25,45.25,114.2,7
-99.75,45.25,141.5,7
-99.25,45.25,161.9,7
-98.75,45.25,172.4,7
-98.25,45.25,183.1,7
-97.75,45.25,190.9,7
-97.25,45.25,191.5,7
-96.75,45.25,199.9,7
-96.25,45.25,201.4,7
-95.75,45.25,201.3,7
-95.25,45.25,205.4,7
-94.75,45.25,205.5,7
-94.25,45.25,207.4,7
-93.75,45.25,209.5,7
-93.25,45.25,210,7
-92.75,45.25,210.6,7
-92.25,45.25,207.5,7
-91.75,45.25,205.8,7
-91.25,45.25,203.2,7
-90.75,45.25,198,7
-90.25,45.25,193.4,7
-89.75,45.25,193.1,7
-89.25,45.25,189.2,7
-88.75,45.25,191.4,7
-88.25,45.25,197.4,7
-87.75,45.25,200.8,7
-87.25,45.25,201,7
-86.75,45.25,197.7,7
-86.25,45.25,203,7
-85.75,45.25,201.5,7
-85.25,45.25,200.9,7
-84.75,45.25,198.6,7
-84.25,45.25,200.6,7
-83.75,45.25,202.2,7
-83.25,45.25,201.6,7
-81.75,45.25,197.2,7
-81.25,45.25,194.4,7
-80.25,45.25,199.8,7
-79.75,45.25,199.5,7
-79.25,45.25,195,7
-78.75,45.25,189,7
-78.25,45.25,187,7
-77.75,45.25,189.7,7
-77.25,45.25,190.8,7
-76.75,45.25,194.9,7
-76.25,45.25,199.7,7
-75.75,45.25,201.6,7
-75.25,45.25,202.4,7
-74.75,45.25,201.3,7
-73.75,45.25,200,7
-73.25,45.25,201.8,7
-72.75,45.25,196.2,7
-72.25,45.25,193.8,7
-71.75,45.25,190.4,7
-71.25,45.25,182.3,7
-70.75,45.25,177.4,7
-70.25,45.25,179.2,7
-69.75,45.25,182.4,7
-69.25,45.25,186.2,7
-68.75,45.25,191.3,7
-68.25,45.25,190.5,7
-67.75,45.25,192.4,7
-67.25,45.25,195.2,7
-66.75,45.25,194,7
-66.25,45.25,195.1,7
-65.75,45.25,196.2,7
-63.75,45.25,198.5,7
-63.25,45.25,195.4,7
-62.75,45.25,190,7
-62.25,45.25,193.6,7
-61.75,45.25,196.7,7
-61.25,45.25,200.7,7
-0.75,45.25,321.4,4
-0.25,45.25,324.7,5
0.25,45.25,325.8,7
0.75,45.25,326.2,7
1.25,45.25,305.6,7
1.75,45.25,288.8,7
2.25,45.25,259.9,7
2.75,45.25,217.5,7
3.25,45.25,236.9,7
3.75,45.25,235.4,7
4.25,45.25,239.6,7
4.75,45.25,259.1,7
5.25,45.25,269.8,7
5.75,45.25,261.7,5
6.25,45.25,185.5,8
6.75,45.25,151.6,8
7.25,45.25,190.4,5
7.75,45.25,276.4,6
8.25,45.25,274.6,6
8.75,45.25,268.5,6
9.25,45.25,268.1,6
9.75,45.25,268.6,6
10.25,45.25,263.9,6
10.75,45.25,254.4,6
11.25,45.25,256.9,6
11.75,45.25,257,6
13.75,45.25,295.6,5
14.25,45.25,273.4,5
14.75,45.25,240.9,7
15.25,45.25,242.4,7
15.75,45.25,260.6,7
16.25,45.25,260.1,7
16.75,45.25,256.8,7
17.25,45.25,254.2,7
17.75,45.25,250.4,7
18.25,45.25,241.4,6
18.75,45.25,237.3,6
19.25,45.25,231.3,6
19.75,45.25,227.2,6
20.25,45.25,227.3,6
20.75,45.25,224.2,6
21.25,45.25,223.5,6
21.75,45.25,230.9,7
22.25,45.25,218.9,7
22.75,45.25,184.9,7
23.25,45.25,214.7,7
23.75,45.25,196.7,7
24.25,45.25,216.1,7
24.75,45.25,212.4,7
25.25,45.25,204.8,7
25.75,45.25,211.5,7
26.25,45.25,212.4,7
26.75,45.25,196.5,7
27.25,45.25,183.4,6
27.75,45.25,158.7,6
28.25,45.25,156.1,6
28.75,45.25,150.6,6
29.25,45.25,133.9,6
33.25,45.25,139.4,7
33.75,45.25,151.6,6
34.25,45.25,162.8,6
34.75,45.25,166.5,6
35.25,45.25,147,6
35.75,45.25,135.8,6
36.25,45.25,138.8,6
37.25,45.25,160.5,6
37.75,45.25,174.8,6
38.25,45.25,190.6,6
38.75,45.25,201.6,6
39.25,45.25,204.7,6
39.75,45.25,209.2,6
40.25,45.25,209.9,6
40.75,45.25,204.2,6
41.25,45.25,198.4,6
41.75,45.25,181.6,6
42.25,45.25,169.1,6
42.75,45.25,159.6,6
43.25,45.25,150.2,6
43.75,45.25,135.9,6
44.25,45.25,123.2,6
44.75,45.25,115.1,6
45.25,45.25,94,6
45.75,45.25,80.9,6
46.25,45.25,70.1,6
46.75,45.25,66.1,6
47.25,45.25,65.4,6
51.75,45.25,42.2,6
52.25,45.25,39.9,6
52.75,45.25,42.1,6
53.25,45.25,39,6
53.75,45.25,35.2,6
54.25,45.25,32.9,6
54.75,45.25,31.5,6
55.25,45.25,29.5,6
55.75,45.25,30.3,6
56.25,45.25,31.2,6
56.75,45.25,31.7,6
57.25,45.25,31.7,6
57.75,45.25,29.5,6
58.25,45.25,27.3,6
58.75,45.25,27.2,6
59.25,45.25,32.5,6
59.75,45.25,31.6,6
60.25,45.25,30.1,6
60.75,45.25,30.1,6
61.25,45.25,26.7,6
61.75,45.25,28.6,6
62.25,45.25,30.6,6
62.75,45.25,31.3,6
63.25,45.25,33.4,6
63.75,45.25,33.6,6
64.25,45.25,34.1,6
64.75,45.25,34.2,6
65.25,45.25,36.4,6
65.75,45.25,36.3,6
66.25,45.25,33.2,6
66.75,45.25,31.7,6
67.25,45.25,30.9,6
67.75,45.25,31.5,6
68.25,45.25,34.2,6
68.75,45.25,37.4,6
69.25,45.25,33.7,6
69.75,45.25,35.4,6
70.25,45.25,39.8,6
70.75,45.25,35.4,6
71.25,45.25,35.8,6
71.75,45.25,34.2,6
72.25,45.25,35.6,6
72.75,45.25,36.8,6
73.25,45.25,36.8,6
73.75,45.25,31.6,6
74.25,45.25,31.2,6
74.75,45.25,30.5,6
75.25,45.25,32,6
75.75,45.25,33.3,6
76.25,45.25,37.9,6
76.75,45.25,48.7,6
77.25,45.25,61.8,6
77.75,45.25,69.7,6
78.25,45.25,76.5,6
78.75,45.25,101.7,6
79.25,45.25,109.6,7
79.75,45.25,100.1,7
80.25,45.25,89.7,7
80.75,45.25,88.7,8
81.25,45.25,76.2,10
81.75,45.25,48.7,8
82.25,45.25,28.6,7
82.75,45.25,22.8,6
83.25,45.25,31.8,7
83.75,45.25,35.5,7
84.25,45.25,29,7
84.75,45.25,21.4,6
85.25,45.25,23.2,6
85.75,45.25,28.2,6
86.25,45.25,31.7,6
86.75,45.25,34.7,6
87.25,45.25,33.6,6
87.75,45.25,32.7,6
88.25,45.25,30.9,6
88.75,45.25,29.6,6
89.25,45.25,29.4,7
89.75,45.25,34.5,7
90.25,45.25,32.7,7
90.75,45.25,34.3,7
91.25,45.25,27.4,7
91.75,45.25,21.6,7
92.25,45.25,9.2,7
92.75,45.25,4.7,7
93.25,45.25,3.9,7
93.75,45.25,1.2,7
94.25,45.25,3.1,7
94.75,45.25,1.2,7
95.25,45.25,1.5,7
95.75,45.25,3.6,7
96.25,45.25,4.5,8
96.75,45.25,5.2,9
97.25,45.25,5.8,9
97.75,45.25,1.6,9
98.25,45.25,5,9
98.75,45.25,8.9,8
99.25,45.25,6.1,8
99.75,45.25,9.1,7
100.25,45.25,12.1,7
100.75,45.25,9.3,7
101.25,45.25,9.8,7
101.75,45.25,20.4,7
102.25,45.25,22.9,7
102.75,45.25,20.9,7
103.25,45.25,9.5,7
103.75,45.25,0.5,7
104.25,45.25,0,7
104.75,45.25,0,7
105.25,45.25,0,7
105.75,45.25,0.2,7
106.25,45.25,1,7
106.75,45.25,0.9,7
107.25,45.25,0.8,7
107.75,45.25,3.6,7
108.25,45.25,2.1,7
108.75,45.25,2.1,7
109.25,45.25,0.4,7
109.75,45.25,0,7
110.25,45.25,0.4,7
110.75,45.25,2.4,7
111.25,45.25,4.1,7
111.75,45.25,6.5,7
112.25,45.25,11.6,7
112.75,45.25,13.9,7
113.25,45.25,20.3,7
113.75,45.25,30.3,7
114.25,45.25,51,7
114.75,45.25,64,7
115.25,45.25,71.4,7
115.75,45.25,67.8,7
116.25,45.25,66.8,7
116.75,45.25,73.5,7
117.25,45.25,80.1,7
117.75,45.25,87.8,7
118.25,45.25,99.1,7
118.75,45.25,101.2,7
119.25,45.25,112.3,7
119.75,45.25,121.5,7
120.25,45.25,121,7
120.75,45.25,120.1,7
121.25,45.25,114.7,7
121.75,45.25,113.2,6
122.25,45.25,106,6
122.75,45.25,108.9,6
123.25,45.25,115.7,6
123.75,45.25,132.7,6
124.25,45.25,136.1,6
124.75,45.25,146.6,6
125.25,45.25,160.3,6
125.75,45.25,168.4,6
126.25,45.25,169.5,7
126.75,45.25,175.2,7
127.25,45.25,190.2,7
127.75,45.25,188.6,7
128.25,45.25,189.3,7
128.75,45.25,188.2,7
129.25,45.25,173.1,7
129.75,45.25,177.8,7
130.25,45.25,187.6,7
130.75,45.25,191.2,7
131.25,45.25,194.5,7
131.75,45.25,195,7
132.25,45.25,198.2,7
132.75,45.25,197.7,7
133.25,45.25,196.4,7
133.75,45.25,190.1,7
134.25,45.25,185.4,7
134.75,45.25,175.2,7
135.25,45.25,171.5,7
135.75,45.25,170.7,7
136.25,45.25,169.6,7
136.75,45.25,177.4,7
141.75,45.25,199,7
142.25,45.25,196.1,7
148.25,45.25,176.8,8
-123.75,44.75,269.8,7
-123.25,44.75,253.8,7
-122.75,44.75,228,7
-122.25,44.75,157.1,7
-121.75,44.75,129.7,7
-121.25,44.75,110.3,7
-120.75,44.75,83.6,7
-120.25,44.75,89.7,7
-119.75,44.75,84.1,7
-119.25,44.75,89.2,7
-118.75,44.75,89.2,7
-118.25,44.75,78.3,5
-117.75,44.75,87.3,7
-117.25,44.75,93.6,7
-116.75,44.75,93.1,7
-116.25,44.75,98,5
-115.75,44.75,88.2,5
-115.25,44.75,72.4,8
-114.75,44.75,69.1,5
-114.25,44.75,63.7,5
-113.75,44.75,60.5,5
-113.25,44.75,61.7,5
-112.75,44.75,69.1,5
-112.25,44.75,88.6,5
-111.75,44.75,104.5,5
-111.25,44.75,110.2,5
-110.75,44.75,105.3,8
-110.25,44.75,111.9,8
-109.75,44.75,103.5,8
-109.25,44.75,85.6,5
-108.75,44.75,67,7
-108.25,44.75,69.5,7
-107.75,44.75,91.9,8
-107.25,44.75,111.1,7
-106.75,44.75,111.7,7
-106.25,44.75,104.2,7
-105.75,44.75,98.7,7
-105.25,44.75,96.5,7
-104.75,44.75,102.7,7
-104.25,44.75,113.8,7
-103.75,44.75,110.7,7
-103.25,44.75,105.7,7
-102.75,44.75,102.6,7
-102.25,44.75,103.4,7
-101.75,44.75,103.3,7
-101.25,44.75,102.7,7
-100.75,44.75,102.8,7
-100.25,44.75,114.8,7
-99.75,44.75,141.6,7
-99.25,44.75,160.5,7
-98.75,44.75,171.5,7
-98.25,44.75,180.8,7
-97.75,44.75,195.8,7
-97.25,44.75,199.9,7
-96.75,44.75,198.8,7
-96.25,44.75,200.7,7
-95.75,44.75,204.5,7
-95.25,44.75,206.1,7
-94.75,44.75,210.3,7
-94.25,44.75,212.3,7
-93.75,44.75,214.6,6
-93.25,44.75,214.4,6
-92.75,44.75,214.1,7
-92.25,44.75,211.5,7
-91.75,44.75,211.1,7
-91.25,44.75,208.2,7
-90.75,44.75,204.8,7
-90.25,44.75,202.2,7
-89.75,44.75,201.7,7
-89.25,44.75,199.1,7
-88.75,44.75,202.5,7
-88.25,44.75,204.4,7
-87.75,44.75,206.5,7
-87.25,44.75,205.7,7
-86.25,44.75,205.4,7
-85.75,44.75,202,7
-85.25,44.75,200.7,7
-84.75,44.75,198.3,7
-84.25,44.75,198.9,7
-83.75,44.75,201.9,7
-83.25,44.75,204.5,7
-81.25,44.75,205,7
-80.75,44.75,202.1,7
-80.25,44.75,200,7
-79.75,44.75,203.6,7
-79.25,44.75,201.6,7
-78.75,44.75,197.4,7
-78.25,44.75,195.7,7
-77.75,44.75,195.1,7
-77.25,44.75,197.1,7
-76.75,44.75,200,7
-76.25,44.75,205.7,7
-75.75,44.75,209.1,7
-75.25,44.75,209.7,7
-74.75,44.75,203.4,7
-74.25,44.75,193.9,7
-73.75,44.75,194.3,7
-73.25,44.75,210,7
-72.75,44.75,189.8,7
-72.25,44.75,188.8,7
-71.75,44.75,181.6,7
-71.25,44.75,180.2,7
-70.75,44.75,177.3,7
-70.25,44.75,184.2,7
-69.75,44.75,196.1,7
-69.25,44.75,195.9,7
-68.75,44.75,197.7,7
-68.25,44.75,197.4,7
-67.75,44.75,200.9,7
-67.25,44.75,204.9,7
-65.25,44.75,200.5,7
-64.75,44.75,199.5,7
-64.25,44.75,200.8,7
-63.75,44.75,201.7,7
-63.25,44.75,202.3,7
-0.75,44.75,333.5,4
-0.25,44.75,323,4
0.25,44.75,325.1,5
0.75,44.75,326.5,5
1.25,44.75,322.1,5
1.75,44.75,294.2,7
2.25,44.75,270.2,7
2.75,44.75,246.5,5
3.25,44.75,216.9,7
3.75,44.75,207.4,7
4.25,44.75,223.8,7
4.75,44.75,261.8,7
5.25,44.75,227.4,7
5.75,44.75,203.4,5
6.25,44.75,170.9,8
6.75,44.75,163.4,8
7.25,44.75,241.6,5
7.75,44.75,287.6,5
8.25,44.75,255.6,6
8.75,44.75,256,6
9.25,44.75,233.3,7
9.75,44.75,245.9,7
10.25,44.75,242.5,6
10.75,44.75,231.6,6
11.25,44.75,236.7,6
11.75,44.75,235.2,6
12.25,44.75,239.7,6
15.25,44.75,225.7,7
15.75,44.75,227.9,7
16.25,44.75,239.6,7
16.75,44.75,245.5,7
17.25,44.75,247.2,7
17.75,44.75,251.1,7
18.25,44.75,253.8,6
18.75,44.75,250.1,6
19.25,44.75,254.3,6
19.75,44.75,245.8,6
20.25,44.75,246.6,6
20.75,44.75,238.9,6
21.25,44.75,229.1,6
21.75,44.75,222.2,7
22.25,44.75,214.8,7
22.75,44.75,219.2,7
23.25,44.75,218.8,7
23.75,44.75,218.6,7
24.25,44.75,219.2,7
24.75,44.75,219.6,6
25.25,44.75,214.6,6
25.75,44.75,213.2,6
26.25,44.75,207.9,6
26.75,44.75,195.3,6
27.25,44.75,175.5,6
27.75,44.75,163.2,6
28.25,44.75,168.1,6
28.75,44.75,163,6
33.75,44.75,170.1,7
34.25,44.75,178,7
37.75,44.75,191,6
38.25,44.75,215.6,6
38.75,44.75,234.3,6
39.25,44.75,248.9,6
39.75,44.75,242.3,6
40.25,44.75,233.1,6
40.75,44.75,225.2,6
41.25,44.75,215,6
41.75,44.75,204.7,7
42.25,44.75,193.9,7
42.75,44.75,185.9,7
43.25,44.75,169.8,6
43.75,44.75,157,6
44.25,44.75,135.5,6
44.75,44.75,118.4,6
45.25,44.75,108.9,6
45.75,44.75,86.8,6
46.25,44.75,78.9,6
46.75,44.75,73.2,6
51.25,44.75,47.3,6
51.75,44.75,49.5,6
52.25,44.75,44.9,6
52.75,44.75,42.4,6
53.25,44.75,40.4,6
53.75,44.75,33.8,6
54.25,44.75,29.5,6
54.75,44.75,28.2,6
55.25,44.75,29.8,6
55.75,44.75,30.9,6
56.25,44.75,32.7,6
56.75,44.75,33.3,6
57.25,44.75,30.2,6
57.75,44.75,28.1,6
58.25,44.75,27.4,6
58.75,44.75,32.8,6
59.25,44.75,32.5,6
59.75,44.75,32.1,6
60.25,44.75,31.6,6
60.75,44.75,19.1,6
61.25,44.75,22,6
61.75,44.75,24,6
62.25,44.75,28.4,6
62.75,44.75,29.5,6
63.25,44.75,30.9,6
63.75,44.75,35.7,6
64.25,44.75,37.1,6
64.75,44.75,36.9,6
65.25,44.75,41.2,6
65.75,44.75,37.1,6
66.25,44.75,34.3,6
66.75,44.75,34,6
67.25,44.75,34.2,6
67.75,44.75,34.4,6
68.25,44.75,36.6,6
68.75,44.75,38.1,6
69.25,44.75,39.5,6
69.75,44.75,40.6,6
70.25,44.75,44.2,6
70.75,44.75,42,6
71.25,44.75,37.8,6
71.75,44.75,38.2,6
72.25,44.75,38.8,6
72.75,44.75,42.6,6
73.25,44.75,41.1,6
73.75,44.75,40.3,6
74.25,44.75,36.5,6
74.75,44.75,35.3,6
75.25,44.75,38.2,6
75.75,44.75,41.4,6
76.25,44.75,48.7,6
76.75,44.75,62.4,6
77.25,44.75,73.6,6
77.75,44.75,78.2,6
78.25,44.75,96.7,7
78.75,44.75,116.3,7
79.25,44.75,96.8,8
79.75,44.75,72.4,10
80.25,44.75,40.7,10
80.75,44.75,65.7,10
81.25,44.75,75.9,8
81.75,44.75,54,7
82.25,44.75,33.9,6
82.75,44.75,20.4,6
83.25,44.75,20.9,6
83.75,44.75,23.3,6
84.25,44.75,25.2,6
84.75,44.75,25.2,6
85.25,44.75,29.6,6
85.75,44.75,41.4,6
86.25,44.75,43.6,6
86.75,44.75,43.1,6
87.25,44.75,33.2,6
87.75,44.75,29,6
88.25,44.75,31.9,6
88.75,44.75,32.9,6
89.25,44.75,32.3,6
89.75,44.75,30.4,6
90.25,44.75,28.2,6
90.75,44.75,26.9,6
91.25,44.75,20.7,6
91.75,44.75,20.7,6
92.25,44.75,9.4,6
92.75,44.75,1.4,6
93.25,44.75,7.8,6
93.75,44.75,2.5,6
94.25,44.75,0,6
94.75,44.75,0.2,7
95.25,44.75,0.5,8
95.75,44.75,0,7
96.25,44.75,0,7
96.75,44.75,0,7
97.25,44.75,0,7
97.75,44.75,0.4,8
98.25,44.75,1.5,8
98.75,44.75,3.8,8
99.25,44.75,3.7,7
99.75,44.75,3,7
100.25,44.75,8.4,7
100.75,44.75,12.7,7
101.25,44.75,12,7
101.75,44.75,16.4,7
102.25,44.75,7.2,7
102.75,44.75,5.7,7
103.25,44.75,0.3,6
103.75,44.75,0,6
104.25,44.75,0,7
104.75,44.75,0,7
105.25,44.75,0,7
105.75,44.75,0,7
106.25,44.75,0,7
106.75,44.75,0.3,7
107.25,44.75,0,7
107.75,44.75,0,7
108.25,44.75,0,7
108.75,44.75,0,7
109.25,44.75,0.1,7
109.75,44.75,0,6
110.25,44.75,0,6
110.75,44.75,0,7
111.25,44.75,0,7
111.75,44.75,4,7
112.25,44.75,8,7
112.75,44.75,16.6,7
113.25,44.75,24.5,7
113.75,44.75,33.8,7
114.25,44.75,36.6,7
114.75,44.75,42.4,7
115.25,44.75,43.9,7
115.75,44.75,52.4,7
116.25,44.75,67.6,7
116.75,44.75,80.8,7
117.25,44.75,91.8,7
117.75,44.75,99.4,7
118.25,44.75,100.6,7
118.75,44.75,108.4,7
119.25,44.75,116,7
119.75,44.75,98.1,7
120.25,44.75,90.6,7
120.75,44.75,84.2,6
121.25,44.75,91.1,6
121.75,44.75,91,6
122.25,44.75,94.4,6
122.75,44.75,101.1,6
123.25,44.75,104.1,6
123.75,44.75,121.2,6
124.25,44.75,134.5,6
124.75,44.75,142.4,6
125.25,44.75,161.4,6
125.75,44.75,170,6
126.25,44.75,175.2,7
126.75,44.75,190.4,7
127.25,44.75,193.8,7
127.75,44.75,192.5,7
128.25,44.75,183.3,7
128.75,44.75,184.2,7
129.25,44.75,184.1,7
129.75,44.75,187.9,7
130.25,44.75,183.7,7
130.75,44.75,181.3,7
131.25,44.75,181.5,7
131.75,44.75,194.5,7
132.25,44.75,199.9,7
132.75,44.75,198.6,7
133.25,44.75,194.7,7
133.75,44.75,191.3,7
134.25,44.75,182.8,7
134.75,44.75,177.3,7
135.25,44.75,169.3,7
135.75,44.75,176.1,7
136.25,44.75,185.7,7
142.25,44.75,191.3,7
142.75,44.75,196.4,7
147.25,44.75,188.3,8
-123.75,44.25,264,7
-123.25,44.25,248.4,7
-122.75,44.25,210.2,7
-122.25,44.25,164.5,7
-121.75,44.25,116.4,7
-121.25,44.25,96.2,7
-120.75,44.25,74.4,7
-120.25,44.25,66.1,7
-119.75,44.25,70,7
-119.25,44.25,73.3,7
-118.75,44.25,70.3,7
-118.25,44.25,67,5
-117.75,44.25,72.8,7
-117.25,44.25,82.4,7
-116.75,44.25,95.6,7
-116.25,44.25,83.6,7
-115.75,44.25,73.2,5
-115.25,44.25,63.6,5
-114.75,44.25,55.9,8
-114.25,44.25,58.1,5
-113.75,44.25,54.8,5
-113.25,44.25,58.4,5
-112.75,44.25,67.4,8
-112.25,44.25,78.6,7
-111.75,44.25,85.5,7
-111.25,44.25,94.3,7
-110.75,44.25,113.6,8
-110.25,44.25,102.6,8
-109.75,44.25,85.4,8
-109.25,44.25,79.8,7
-108.75,44.25,75.4,7
-108.25,44.25,62.5,7
-107.75,44.25,84.7,7
-107.25,44.25,83.6,8
-106.75,44.25,99.4,7
-106.25,44.25,91.4,7
-105.75,44.25,94.5,7
-105.25,44.25,93.8,7
-104.75,44.25,101.9,7
-104.25,44.25,115.8,7
-103.75,44.25,132.1,7
-103.25,44.25,123.1,7
-102.75,44.25,106.4,7
-102.25,44.25,104.2,7
-101.75,44.25,106.9,7
-101.25,44.25,106.2,7
-100.75,44.25,112.8,6
-100.25,44.25,120.7,6
-99.75,44.25,145.4,6
-99.25,44.25,161.5,7
-98.75,44.25,170.9,7
-98.25,44.25,186.2,6
-97.75,44.25,200.9,6
-97.25,44.25,201.5,7
-96.75,44.25,203.9,7
-96.25,44.25,204.2,7
-95.75,44.25,207,7
-95.25,44.25,208.6,7
-94.75,44.25,212.8,6
-94.25,44.25,213.2,6
-93.75,44.25,213.8,6
-93.25,44.25,213.9,7
-92.75,44.25,213.3,7
-92.25,44.25,213.2,7
-91.75,44.25,213.6,7
-91.25,44.25,213.4,7
-90.75,44.25,212,7
-90.25,44.25,210.7,7
-89.75,44.25,208.3,7
-89.25,44.25,207.4,7
-88.75,44.25,209.8,7
-88.25,44.25,210.5,7
-87.75,44.25,210.6,7
-87.25,44.25,211,7
-86.75,44.25,215,7
-86.25,44.25,210.4,7
-85.75,44.25,204.6,7
-85.25,44.25,201.8,7
-84.75,44.25,203.6,7
-84.25,44.25,203.8,7
-83.75,44.25,207.5,7
-83.25,44.25,205.9,7
-82.75,44.25,213.3,7
-81.75,44.25,208.1,7
-81.25,44.25,205.9,7
-80.75,44.25,200.8,7
-80.25,44.25,197.6,7
-79.75,44.25,204.8,7
-79.25,44.25,204.4,7
-78.75,44.25,202.6,7
-78.25,44.25,203.6,7
-77.75,44.25,206,7
-77.25,44.25,209.8,7
-76.75,44.25,211,7
-76.25,44.25,214.3,7
-75.75,44.25,213.6,7
-75.25,44.25,204.9,7
-74.75,44.25,195.4,7
-74.25,44.25,190.7,7
-73.75,44.25,187.4,7
-73.25,44.25,210.9,7
-72.75,44.25,188.7,7
-72.25,44.25,189.8,7
-71.75,44.25,179.1,7
-71.25,44.25,174.8,7
-70.75,44.25,191.8,7
-70.25,44.25,201,7
-69.75,44.25,208.1,7
-69.25,44.25,206.2,7
-65.75,44.25,206.4,7
-65.25,44.25,206.2,7
-64.75,44.25,208.5,7
-1.25,44.25,342.4,4
-0.75,44.25,337.7,4
-0.25,44.25,328.4,4
0.25,44.25,330.8,4
0.75,44.25,324.7,5
1.25,44.25,322.8,5
1.75,44.25,308.8,5
2.25,44.25,271.3,5
2.75,44.25,247.2,5
3.25,44.25,228.6,5
3.75,44.25,210.9,7
4.25,44.25,276.7,5
4.75,44.25,285.2,5
5.25,44.25,231.2,5
5.75,44.25,215.8,5
6.25,44.25,206.8,5
6.75,44.25,177,5
7.25,44.25,207.1,5
7.75,44.25,242.6,5
8.25,44.25,259.7,5
9.75,44.25,269.9,5
10.25,44.25,216.4,7
10.75,44.25,209.4,7
11.25,44.25,223.1,7
11.75,44.25,235.2,6
12.25,44.25,244.8,6
15.25,44.25,245.5,6
15.75,44.25,224.4,7
16.25,44.25,212.9,7
16.75,44.25,209.7,7
17.25,44.25,219.3,7
17.75,44.25,215.5,7
18.25,44.25,229.3,7
18.75,44.25,229.9,7
19.25,44.25,237.3,7
19.75,44.25,232.4,7
20.25,44.25,233.6,6
20.75,44.25,232.2,6
21.25,44.25,235.2,6
21.75,44.25,211.9,7
22.25,44.25,209.2,7
22.75,44.25,192.6,6
23.25,44.25,192.5,6
23.75,44.25,193.6,6
