"Crop_name","ISO","Continent","Manure_N_Mg"
"mango","LUX","EU",0
"mango","LVA","EU",0
"mango","MAR","AFR",0.6844207348513
"mango","MDA","EUR",0
"mango","MDG","AFR",457.831686493669
"mango","MDV","ASI",0
"mango","MEX","LAM",31247.8904260181
"mango","MKD","EUR",0
"mango","MLI","AFR",5.30439028132504
"mango","MLT","EU",0
"mango","MMR","ASI",16.4281394917943
"mango","MNE","EUR",0
"mango","MNG","ASI",0.000293470300901504
"mango","MOZ","AFR",9.89534843637873
"mango","MRT","AFR",0.105927012425494
"mango","MUS","AFR",0
"mango","MWI","AFR",206.909559533091
"mango","MYS","ASI",507.401077083727
"mango","NAM","AFR",0
"mango","NCL","OCE",0
"mango","NER","AFR",1.54245767221408
"mango","NGA","AFR",2222.89585543765
"mango","NIC","LAM",1.18484476356178
"mango","NLD","EU",0
"mango","NOR","EUR",0
"mango","NPL","ASI",64.9578000567106
"mango","NZL","OCE",0
"mango","OMN","ASI",131.398779564519
"mango","PAK","ASI",29410.5924079638
"mango","PAN","LAM",88.1108144453933
"mango","PER","LAM",1546.75991730555
"mango","PHL","ASI",15751.2209910294
"mango","PNG","OCE",0
"mango","POL","EU",0
"mango","PRI","LAM",179.673725701428
"mango","PRK","ASI",0.539612628577348
"mango","PRT","EU",0
"mango","PRY","LAM",159.804297468157
"mango","PYF","OCE",0
"mango","QAT","ASI",0
"mango","ROU","EU",0
"mango","RoW","ROW",90.7555240768656
"mango","RUS","ASI",0.25179968929041
"mango","RWA","AFR",0.1560887862885
"mango","SAU","ASI",0
"mango","SDN","AFR",74.1806763759896
"mango","SEN","AFR",317.830711499853
"mango","SGP","ASI",0
"mango","SLB","OCE",0
"mango","SLE","AFR",66.736319432437
"mango","SLV","LAM",575.286916272585
"mango","SOM","AFR",0.109212291131308
"mango","SRB","EUR",0
"mango","SSD","AFR",36.8946184834208
"mango","STP","AFR",0
"mango","SUR","LAM",28.2158099056325
"mango","SVK","EU",0
"mango","SVN","EU",0
"mango","SWE","EU",0
"mango","SWZ","AFR",1.13681232224476
"mango","SYR","ASI",0
"mango","TCD","AFR",9.86916790298756
"mango","TGO","AFR",0.000834262588680716
"mango","THA","ASI",56037.8573516355
"mango","TJK","ASI",0
"mango","TKM","ASI",0.00620402159482418
"mango","TLS","ASI",33.4580874475525
"mango","TTO","LAM",15.7923050838098
"mango","TUN","AFR",0
"mango","TUR","EUR",0.0207387690761584
"mango","TWN","ASI",4473.67265747908
"mango","TZA","AFR",136.820199876059
"mango","UGA","AFR",0.155975388197956
"mango","UKR","EUR",0
"mango","URY","LAM",0
"mango","USA","NAM",96.6462841505598
"mango","UZB","ASI",0
"mango","VCT","LAM",0
"mango","VEN","LAM",1052.02626553158
"mango","VNM","ASI",12924.9541947208
"mango","VUT","OCE",0
"mango","WSM","OCE",0
"mango","YEM","ASI",236.709905425235
"mango","ZAF","AFR",906.489220513032
"mango","ZMB","AFR",0.0165210825295822
"mango","ZWE","AFR",2.263173479022
"mate","AFG","ASI",0
"mate","AGO","AFR",0
"mate","ALB","EUR",0
"mate","ARE","ASI",0
"mate","ARG","LAM",2469.93504226969
"mate","ARM","ASI",0
"mate","ATG","LAM",0
"mate","AUS","OCE",0
"mate","AUT","EU",0
"mate","AZE","ASI",0
"mate","BDI","AFR",0
"mate","BEL","EU",0
"mate","BEN","AFR",0
"mate","BFA","AFR",0
"mate","BGD","ASI",0
"mate","BGR","EU",0
"mate","BHR","ASI",0
"mate","BHS","LAM",0
"mate","BIH","EUR",0
"mate","BLR","EUR",0
"mate","BLZ","LAM",0
"mate","BOL","LAM",0
"mate","BRA","LAM",2643.59751431214
"mate","BRB","LAM",0
"mate","BRN","ASI",0
"mate","BWA","AFR",0
"mate","CAF","AFR",0
"mate","CAN","NAM",0
"mate","CHE","EUR",0
"mate","CHL","LAM",0
"mate","CHN","ASI",0
"mate","CIV","AFR",0
"mate","CMR","AFR",0
"mate","COD","AFR",0
"mate","COG","AFR",0
"mate","COL","LAM",0
"mate","CPV","AFR",0
"mate","CRI","LAM",0
"mate","CUB","LAM",0
"mate","CYP","EU",0
"mate","CZE","EU",0
"mate","DEU","EU",0
"mate","DJI","AFR",0
"mate","DMA","LAM",0
"mate","DNK","EU",0
"mate","DOM","LAM",0
"mate","DZA","AFR",0
"mate","ECU","LAM",0
"mate","EGY","AFR",0
"mate","ERI","AFR",0
"mate","ESP","EU",0
"mate","EST","EU",0
"mate","ETH","AFR",0
"mate","FIN","EU",0
"mate","FJI","OCE",0
"mate","FRA","EU",0
"mate","GAB","AFR",0
"mate","GBR","EU",0
"mate","GEO","ASI",0
"mate","GHA","AFR",0
"mate","GIN","AFR",0
"mate","GMB","AFR",0
"mate","GNB","AFR",0
"mate","GRC","EU",0
"mate","GRD","LAM",0
"mate","GTM","LAM",0
"mate","GUY","LAM",0
"mate","HND","LAM",0
"mate","HRV","EU",0
"mate","HTI","LAM",0
"mate","HUN","EU",0
"mate","IDN","ASI",0
"mate","IND","ASI",0
"mate","IRL","EU",0
"mate","IRN","ASI",0
"mate","IRQ","ASI",0
"mate","ISL","EUR",0
"mate","ISR","ASI",0
"mate","ITA","EU",0
"mate","JAM","LAM",0
"mate","JOR","ASI",0
"mate","JPN","ASI",0
"mate","KAZ","ASI",0
"mate","KEN","AFR",0
"mate","KGZ","ASI",0
"mate","KHM","ASI",0
"mate","KIR","OCE",0
"mate","KNA","LAM",0
"mate","KOR","ASI",0
"mate","KWT","ASI",0
"mate","LAO","ASI",0
"mate","LBN","ASI",0
"mate","LBR","AFR",0
"mate","LBY","AFR",0
"mate","LCA","LAM",0
"mate","LKA","ASI",0
"mate","LSO","AFR",0
"mate","LTU","EU",0
"mate","LUX","EU",0
"mate","LVA","EU",0
"mate","MAR","AFR",0
"mate","MDA","EUR",0
"mate","MDG","AFR",0
"mate","MDV","ASI",0
"mate","MEX","LAM",0
"mate","MKD","EUR",0
"mate","MLI","AFR",0
"mate","MLT","EU",0
"mate","MMR","ASI",0
"mate","MNE","EUR",0
"mate","MNG","ASI",0
"mate","MOZ","AFR",0
"mate","MRT","AFR",0
"mate","MUS","AFR",0
"mate","MWI","AFR",0
"mate","MYS","ASI",0
"mate","NAM","AFR",0
"mate","NCL","OCE",0
"mate","NER","AFR",0
"mate","NGA","AFR",0
"mate","NIC","LAM",0
"mate","NLD","EU",0
"mate","NOR","EUR",0
"mate","NPL","ASI",0
"mate","NZL","OCE",0
"mate","OMN","ASI",0
"mate","PAK","ASI",0
"mate","PAN","LAM",0
"mate","PER","LAM",0
"mate","PHL","ASI",0
"mate","PNG","OCE",0
"mate","POL","EU",0
"mate","PRI","LAM",0
"mate","PRK","ASI",0
"mate","PRT","EU",0
"mate","PRY","LAM",297.030699712263
"mate","PYF","OCE",0
"mate","QAT","ASI",0
"mate","ROU","EU",0
"mate","RoW","ROW",0
"mate","RUS","ASI",0
"mate","RWA","AFR",0
"mate","SAU","ASI",0
"mate","SDN","AFR",0
"mate","SEN","AFR",0
"mate","SGP","ASI",0
"mate","SLB","OCE",0
"mate","SLE","AFR",0
"mate","SLV","LAM",0
"mate","SOM","AFR",0
"mate","SRB","EUR",0
"mate","SSD","AFR",0
"mate","STP","AFR",0
"mate","SUR","LAM",0
"mate","SVK","EU",0
"mate","SVN","EU",0
"mate","SWE","EU",0
"mate","SWZ","AFR",0
"mate","SYR","ASI",0
"mate","TCD","AFR",0
"mate","TGO","AFR",0
"mate","THA","ASI",0
"mate","TJK","ASI",0
"mate","TKM","ASI",0
"mate","TLS","ASI",0
"mate","TTO","LAM",0
"mate","TUN","AFR",0
"mate","TUR","EUR",0
"mate","TWN","ASI",0
"mate","TZA","AFR",0
"mate","UGA","AFR",0
"mate","UKR","EUR",0
"mate","URY","LAM",0
"mate","USA","NAM",0
"mate","UZB","ASI",0
"mate","VCT","LAM",0
"mate","VEN","LAM",0
"mate","VNM","ASI",0
"mate","VUT","OCE",0
"mate","WSM","OCE",0
"mate","YEM","ASI",0
"mate","ZAF","AFR",0
"mate","ZMB","AFR",0
"mate","ZWE","AFR",0
"melonetc","AFG","ASI",3.44297156993404
"melonetc","AGO","AFR",6.83368964071084e-06
"melonetc","ALB","EUR",0
"melonetc","ARE","ASI",416.884394149949
"melonetc","ARG","LAM",336.248613887203
"melonetc","ARM","ASI",5.86734065243008
"melonetc","ATG","LAM",0
"melonetc","AUS","OCE",534.920544083774
"melonetc","AUT","EU",0.0102923320337385
"melonetc","AZE","ASI",16.3451914863047
"melonetc","BDI","AFR",0
"melonetc","BEL","EU",1.32227039961383
"melonetc","BEN","AFR",0
"melonetc","BFA","AFR",0
"melonetc","BGD","ASI",796.545864576556
"melonetc","BGR","EU",14.313064021589
"melonetc","BHR","ASI",19.7442396813408
"melonetc","BHS","LAM",0
"melonetc","BIH","EUR",0
"melonetc","BLR","EUR",0
"melonetc","BLZ","LAM",2.03647577678162
"melonetc","BOL","LAM",0.0966358668494489
"melonetc","BRA","LAM",1658.36504411146
"melonetc","BRB","LAM",0
"melonetc","BRN","ASI",0
"melonetc","BWA","AFR",0.0637183100947064
"melonetc","CAF","AFR",0.198920089473721
"melonetc","CAN","NAM",2.57060013314462
"melonetc","CHE","EUR",0.0581160222524413
"melonetc","CHL","LAM",729.099588546572
"melonetc","CHN","ASI",80537.53367082
"melonetc","CIV","AFR",0.00776341323653897
"melonetc","CMR","AFR",284.486577008787
"melonetc","COD","AFR",0.000110501307054351
"melonetc","COG","AFR",0.00928187411283147
"melonetc","COL","LAM",121.025243718137
"melonetc","CPV","AFR",0
"melonetc","CRI","LAM",1798.11474527968
"melonetc","CUB","LAM",406.399199528133
"melonetc","CYP","EU",39.0390064906581
"melonetc","CZE","EU",0
"melonetc","DEU","EU",0.792760283766599
"melonetc","DJI","AFR",0
"melonetc","DMA","LAM",0
"melonetc","DNK","EU",0
"melonetc","DOM","LAM",674.781708386797
"melonetc","DZA","AFR",1.4651730940917
"melonetc","ECU","LAM",170.348050728698
"melonetc","EGY","AFR",6198.09384976924
"melonetc","ERI","AFR",0.00350892031878656
"melonetc","ESP","EU",9270.53154520025
"melonetc","EST","EU",0
"melonetc","ETH","AFR",0.00752537744755544
"melonetc","FIN","EU",0
"melonetc","FJI","OCE",0
"melonetc","FRA","EU",1313.64670080562
"melonetc","GAB","AFR",0
"melonetc","GBR","EU",0
"melonetc","GEO","ASI",1.33514408947507
"melonetc","GHA","AFR",0
"melonetc","GIN","AFR",0.0670763302753308
"melonetc","GMB","AFR",0
"melonetc","GNB","AFR",0
"melonetc","GRC","EU",1514.62410046353
"melonetc","GRD","LAM",0
"melonetc","GTM","LAM",569.273406153387
"melonetc","GUY","LAM",0.0490679527156576
"melonetc","HND","LAM",1077.22939744966
"melonetc","HRV","EU",0.0648851662876496
"melonetc","HTI","LAM",3.75747549503599
"melonetc","HUN","EU",84.9098330931266
"melonetc","IDN","ASI",0
"melonetc","IND","ASI",4416.07781520162
"melonetc","IRL","EU",0
"melonetc","IRN","ASI",9700.8830289855
"melonetc","IRQ","ASI",2.67123090223033
"melonetc","ISL","EUR",0
"melonetc","ISR","ASI",473.461074495456
"melonetc","ITA","EU",3413.00782064702
"melonetc","JAM","LAM",0
"melonetc","JOR","ASI",500.544305748654
"melonetc","JPN","ASI",4325.91274769255
"melonetc","KAZ","ASI",2.90363726946985
"melonetc","KEN","AFR",0.115748987358719
"melonetc","KGZ","ASI",0.0112268239870919
"melonetc","KHM","ASI",0.119913204139628
"melonetc","KIR","OCE",0
"melonetc","KNA","LAM",0
"melonetc","KOR","ASI",4107.64453734351
"melonetc","KWT","ASI",26.5492812264601
"melonetc","LAO","ASI",70.4576331914542
"melonetc","LBN","ASI",184.175081627144
"melonetc","LBR","AFR",0
"melonetc","LBY","AFR",128.217056677271
"melonetc","LCA","LAM",0
"melonetc","LKA","ASI",0
"melonetc","LSO","AFR",0.110353701021844
"melonetc","LTU","EU",0
"melonetc","LUX","EU",0
"melonetc","LVA","EU",0
"melonetc","MAR","AFR",1942.29912430926
"melonetc","MDA","EUR",114.099068722593
"melonetc","MDG","AFR",0
"melonetc","MDV","ASI",0
"melonetc","MEX","LAM",4685.06569408642
"melonetc","MKD","EUR",0
"melonetc","MLI","AFR",0.000124024946056772
"melonetc","MLT","EU",0
"melonetc","MMR","ASI",0.375315950805574
"melonetc","MNE","EUR",0
"melonetc","MNG","ASI",0.0155494330741881
"melonetc","MOZ","AFR",0.15110367092178
"melonetc","MRT","AFR",0
"melonetc","MUS","AFR",0
"melonetc","MWI","AFR",0
"melonetc","MYS","ASI",0
"melonetc","NAM","AFR",0.0451159048888166
"melonetc","NCL","OCE",0
"melonetc","NER","AFR",0
"melonetc","NGA","AFR",0.290701767894991
"melonetc","NIC","LAM",8.1226525544925
"melonetc","NLD","EU",5.21650076605166
"melonetc","NOR","EUR",0
"melonetc","NPL","ASI",0.870338419308625
"melonetc","NZL","OCE",28.5551830469329
"melonetc","OMN","ASI",64.4863952170105
"melonetc","PAK","ASI",5709.88708640621
"melonetc","PAN","LAM",1537.59407002059
"melonetc","PER","LAM",91.2440045549519
"melonetc","PHL","ASI",58.1198170821187
"melonetc","PNG","OCE",0
"melonetc","POL","EU",0
"melonetc","PRI","LAM",2.11473818264468
"melonetc","PRK","ASI",440.254225107952
"melonetc","PRT","EU",313.893725029517
"melonetc","PRY","LAM",688.791516228481
"melonetc","PYF","OCE",0
"melonetc","QAT","ASI",0
"melonetc","ROU","EU",3095.15083501164
"melonetc","RoW","ROW",309.749998967613
"melonetc","RUS","ASI",1.17515619398012
"melonetc","RWA","AFR",0
"melonetc","SAU","ASI",3240.40775003987
"melonetc","SDN","AFR",9.32795021509687
"melonetc","SEN","AFR",9.83370904338268e-07
"melonetc","SGP","ASI",0
"melonetc","SLB","OCE",0
"melonetc","SLE","AFR",0
"melonetc","SLV","LAM",395.889364661022
"melonetc","SOM","AFR",0
"melonetc","SRB","EUR",4.4482315151968
"melonetc","SSD","AFR",4.48924452938174
"melonetc","STP","AFR",0
"melonetc","SUR","LAM",0
"melonetc","SVK","EU",0.246854856127506
"melonetc","SVN","EU",0.177995995620885
"melonetc","SWE","EU",0
"melonetc","SWZ","AFR",0.134060564806601
"melonetc","SYR","ASI",1303.19200282697
"melonetc","TCD","AFR",0.258235309305862
"melonetc","TGO","AFR",0
"melonetc","THA","ASI",2.67710284384747
"melonetc","TJK","ASI",0
"melonetc","TKM","ASI",0.304605325106277
"melonetc","TLS","ASI",0
"melonetc","TTO","LAM",0
"melonetc","TUN","AFR",512.449821311275
"melonetc","TUR","EUR",13820.4179666225
"melonetc","TWN","ASI",2437.37838365891
"melonetc","TZA","AFR",0
"melonetc","UGA","AFR",0.000303427128745032
"melonetc","UKR","EUR",26.441095288454
"melonetc","URY","LAM",41.4746470609141
"melonetc","USA","NAM",9660.3066956783
"melonetc","UZB","ASI",0.00264410961751388
"melonetc","VCT","LAM",0
"melonetc","VEN","LAM",1233.46196833229
"melonetc","VNM","ASI",4.18089900319018
"melonetc","VUT","OCE",0
"melonetc","WSM","OCE",0
"melonetc","YEM","ASI",156.661426903647
"melonetc","ZAF","AFR",453.678798853767
"melonetc","ZMB","AFR",5.91555806186787e-05
"melonetc","ZWE","AFR",0.149071429073786
"melonseed","AFG","ASI",0
"melonseed","AGO","AFR",0.32186440968759
"melonseed","ALB","EUR",0
"melonseed","ARE","ASI",0
"melonseed","ARG","LAM",0
"melonseed","ARM","ASI",0
"melonseed","ATG","LAM",0
"melonseed","AUS","OCE",0
"melonseed","AUT","EU",0
"melonseed","AZE","ASI",0
"melonseed","BDI","AFR",0
"melonseed","BEL","EU",0
"melonseed","BEN","AFR",0
"melonseed","BFA","AFR",0.143350936263759
"melonseed","BGD","ASI",0
"melonseed","BGR","EU",0
"melonseed","BHR","ASI",0
"melonseed","BHS","LAM",0
"melonseed","BIH","EUR",0
"melonseed","BLR","EUR",0
"melonseed","BLZ","LAM",0
"melonseed","BOL","LAM",0
"melonseed","BRA","LAM",0
"melonseed","BRB","LAM",0
"melonseed","BRN","ASI",0
"melonseed","BWA","AFR",0
"melonseed","CAF","AFR",2498.04746782668
"melonseed","CAN","NAM",0
"melonseed","CHE","EUR",0
"melonseed","CHL","LAM",0
"melonseed","CHN","ASI",0
"melonseed","CIV","AFR",0
"melonseed","CMR","AFR",6010.5202819662
"melonseed","COD","AFR",288.740844879341
"melonseed","COG","AFR",74.1598552907114
"melonseed","COL","LAM",0
"melonseed","CPV","AFR",0
"melonseed","CRI","LAM",0
"melonseed","CUB","LAM",0
"melonseed","CYP","EU",0
"melonseed","CZE","EU",0
"melonseed","DEU","EU",0
"melonseed","DJI","AFR",0
"melonseed","DMA","LAM",0
"melonseed","DNK","EU",0
"melonseed","DOM","LAM",0
"melonseed","DZA","AFR",0
"melonseed","ECU","LAM",0
"melonseed","EGY","AFR",0
"melonseed","ERI","AFR",0
"melonseed","ESP","EU",0
"melonseed","EST","EU",0
"melonseed","ETH","AFR",0
"melonseed","FIN","EU",0
"melonseed","FJI","OCE",0
"melonseed","FRA","EU",0
"melonseed","GAB","AFR",0
"melonseed","GBR","EU",0
"melonseed","GEO","ASI",0
"melonseed","GHA","AFR",0
"melonseed","GIN","AFR",0
"melonseed","GMB","AFR",0.955751817866474
"melonseed","GNB","AFR",0.321078382653038
"melonseed","GRC","EU",12.1085468182381
"melonseed","GRD","LAM",0
"melonseed","GTM","LAM",0
"melonseed","GUY","LAM",0
"melonseed","HND","LAM",0
"melonseed","HRV","EU",0
"melonseed","HTI","LAM",0
"melonseed","HUN","EU",0
"melonseed","IDN","ASI",0
"melonseed","IND","ASI",0
"melonseed","IRL","EU",0
"melonseed","IRN","ASI",0
"melonseed","IRQ","ASI",0
"melonseed","ISL","EUR",0
"melonseed","ISR","ASI",0
"melonseed","ITA","EU",0
"melonseed","JAM","LAM",0
"melonseed","JOR","ASI",0
"melonseed","JPN","ASI",0
"melonseed","KAZ","ASI",0
"melonseed","KEN","AFR",0
"melonseed","KGZ","ASI",0
"melonseed","KHM","ASI",0
"melonseed","KIR","OCE",0
"melonseed","KNA","LAM",0
"melonseed","KOR","ASI",0
"melonseed","KWT","ASI",0
"melonseed","LAO","ASI",0
"melonseed","LBN","ASI",0
"melonseed","LBR","AFR",0
"melonseed","LBY","AFR",0
"melonseed","LCA","LAM",0
"melonseed","LKA","ASI",0
"melonseed","LSO","AFR",0
"melonseed","LTU","EU",0
"melonseed","LUX","EU",0
"melonseed","LVA","EU",0
"melonseed","MAR","AFR",0
"melonseed","MDA","EUR",0
"melonseed","MDG","AFR",0
"melonseed","MDV","ASI",0
"melonseed","MEX","LAM",0
"melonseed","MKD","EUR",0
"melonseed","MLI","AFR",34.1048108846612
"melonseed","MLT","EU",0
"melonseed","MMR","ASI",0
"melonseed","MNE","EUR",0
"melonseed","MNG","ASI",0
"melonseed","MOZ","AFR",0
"melonseed","MRT","AFR",308.553617595784
"melonseed","MUS","AFR",0
"melonseed","MWI","AFR",0
"melonseed","MYS","ASI",0
"melonseed","NAM","AFR",0
"melonseed","NCL","OCE",0
"melonseed","NER","AFR",6.83380383674039
"melonseed","NGA","AFR",5592.21577883095
"melonseed","NIC","LAM",0
"melonseed","NLD","EU",0
"melonseed","NOR","EUR",0
"melonseed","NPL","ASI",0
"melonseed","NZL","OCE",0
"melonseed","OMN","ASI",0
"melonseed","PAK","ASI",0
"melonseed","PAN","LAM",0
"melonseed","PER","LAM",0
"melonseed","PHL","ASI",0
"melonseed","PNG","OCE",0
"melonseed","POL","EU",0
"melonseed","PRI","LAM",0
"melonseed","PRK","ASI",0
"melonseed","PRT","EU",0
"melonseed","PRY","LAM",0
"melonseed","PYF","OCE",0
"melonseed","QAT","ASI",0
"melonseed","ROU","EU",0
"melonseed","RoW","ROW",0
"melonseed","RUS","ASI",0
"melonseed","RWA","AFR",0
"melonseed","SAU","ASI",0
"melonseed","SDN","AFR",3.59634998024868
"melonseed","SEN","AFR",228.323860179598
"melonseed","SGP","ASI",0
"melonseed","SLB","OCE",0
"melonseed","SLE","AFR",0
"melonseed","SLV","LAM",0
"melonseed","SOM","AFR",0
"melonseed","SRB","EUR",0
"melonseed","SSD","AFR",1.59488649850547
"melonseed","STP","AFR",0
"melonseed","SUR","LAM",0
"melonseed","SVK","EU",0
"melonseed","SVN","EU",0
"melonseed","SWE","EU",0
"melonseed","SWZ","AFR",0
"melonseed","SYR","ASI",0
"melonseed","TCD","AFR",435.59835236609
"melonseed","TGO","AFR",0
"melonseed","THA","ASI",0
"melonseed","TJK","ASI",0
"melonseed","TKM","ASI",0
"melonseed","TLS","ASI",0
"melonseed","TTO","LAM",0
"melonseed","TUN","AFR",0
"melonseed","TUR","EUR",0
"melonseed","TWN","ASI",0
"melonseed","TZA","AFR",0
"melonseed","UGA","AFR",1.08197463596668
"melonseed","UKR","EUR",0
"melonseed","URY","LAM",0
"melonseed","USA","NAM",0
"melonseed","UZB","ASI",0
"melonseed","VCT","LAM",0
"melonseed","VEN","LAM",0
"melonseed","VNM","ASI",0
"melonseed","VUT","OCE",0
"melonseed","WSM","OCE",0
"melonseed","YEM","ASI",0
"melonseed","ZAF","AFR",0
"melonseed","ZMB","AFR",0.466516989656376
"melonseed","ZWE","AFR",0
"millet","AFG","ASI",4.26064443307986
"millet","AGO","AFR",232.83003915317
"millet","ALB","EUR",0.000285110030830076
"millet","ARE","ASI",0
"millet","ARG","LAM",720.054913153877
"millet","ARM","ASI",0.00157642181847188
"millet","ATG","LAM",0
"millet","AUS","OCE",1373.48967794028
"millet","AUT","EU",92.0102480037141
"millet","AZE","ASI",1.53343768458449
"millet","BDI","AFR",47.4470778333054
"millet","BEL","EU",0.0772752759524393
"millet","BEN","AFR",1381.77080225339
"millet","BFA","AFR",35065.3136972221
"millet","BGD","ASI",402.670304087062
"millet","BGR","EU",500.133169414852
"millet","BHR","ASI",0
"millet","BHS","LAM",0
"millet","BIH","EUR",0.0218772275856138
"millet","BLR","EUR",0.0973368270136934
"millet","BLZ","LAM",0
"millet","BOL","LAM",0.00133997941582648
"millet","BRA","LAM",0.454163038121739
"millet","BRB","LAM",0
"millet","BRN","ASI",0
"millet","BWA","AFR",60.5111316639698
"millet","CAF","AFR",76.393675085569
"millet","CAN","NAM",3.36695069749986e-05
"millet","CHE","EUR",0.00303823543610316
"millet","CHL","LAM",0.0438535438306111
"millet","CHN","ASI",121042.913808358
"millet","CIV","AFR",792.335044181755
"millet","CMR","AFR",536.523314862042
"millet","COD","AFR",52.7034497322256
"millet","COG","AFR",0.00962845717784034
"millet","COL","LAM",0
"millet","CPV","AFR",0
"millet","CRI","LAM",0
"millet","CUB","LAM",0
"millet","CYP","EU",0
"millet","CZE","EU",113.656015462963
"millet","DEU","EU",0.2003241900902
"millet","DJI","AFR",0
"millet","DMA","LAM",0
"millet","DNK","EU",0
"millet","DOM","LAM",0
"millet","DZA","AFR",0.00628970718383789
"millet","ECU","LAM",0
"millet","EGY","AFR",0
"millet","ERI","AFR",930.577888934054
"millet","ESP","EU",18.5266502648884
"millet","EST","EU",0
"millet","ETH","AFR",10008.5408409115
"millet","FIN","EU",0
"millet","FJI","OCE",0
"millet","FRA","EU",69.8890350253779
"millet","GAB","AFR",0
"millet","GBR","EU",0
"millet","GEO","ASI",0.000363814675995132
"millet","GHA","AFR",1505.72398443624
"millet","GIN","AFR",6.39208593925116
"millet","GMB","AFR",1618.79817284056
"millet","GNB","AFR",447.764966389441
"millet","GRC","EU",0.177499070587576
"millet","GRD","LAM",0
"millet","GTM","LAM",0
"millet","GUY","LAM",0
"millet","HND","LAM",0
"millet","HRV","EU",2.78318879027248
"millet","HTI","LAM",0
"millet","HUN","EU",308.721531401315
"millet","IDN","ASI",0
"millet","IND","ASI",495417.509116124
"millet","IRL","EU",0
"millet","IRN","ASI",862.357635341108
"millet","IRQ","ASI",0.0415045663042228
"millet","ISL","EUR",0
"millet","ISR","ASI",0.434581827428209
"millet","ITA","EU",0.000616640639338961
"millet","JAM","LAM",0
"millet","JOR","ASI",1.51204480705497
"millet","JPN","ASI",9.52695116276172
"millet","KAZ","ASI",348.747006517218
"millet","KEN","AFR",1988.03413477863
"millet","KGZ","ASI",0.183021980335682
"millet","KHM","ASI",0
"millet","KIR","OCE",0
"millet","KNA","LAM",0
"millet","KOR","ASI",435.010254957094
"millet","KWT","ASI",0
"millet","LAO","ASI",9.12264495555946
"millet","LBN","ASI",0
"millet","LBR","AFR",0.000495006913584142
"millet","LBY","AFR",238.265624228578
"millet","LCA","LAM",0
"millet","LKA","ASI",220.312046637591
"millet","LSO","AFR",0.332317662624496
"millet","LTU","EU",0
"millet","LUX","EU",0
"millet","LVA","EU",0
"millet","MAR","AFR",64.4235178751238
"millet","MDA","EUR",0.558574820140317
"millet","MDG","AFR",0
"millet","MDV","ASI",0
"millet","MEX","LAM",2.10127204065796
"millet","MKD","EUR",1.2597244114313
"millet","MLI","AFR",21242.2822904699
"millet","MLT","EU",0
"millet","MMR","ASI",3979.25106753484
"millet","MNE","EUR",0.25358296400393
"millet","MNG","ASI",0.0455200611559728
"millet","MOZ","AFR",67.6703961181191
"millet","MRT","AFR",28.4363235759235
"millet","MUS","AFR",0
"millet","MWI","AFR",159.303201910256
"millet","MYS","ASI",0
"millet","NAM","AFR",4656.78979472421
"millet","NCL","OCE",0
"millet","NER","AFR",30012.5012209221
"millet","NGA","AFR",109217.412831175
"millet","NIC","LAM",0
"millet","NLD","EU",0
"millet","NOR","EUR",0
"millet","NPL","ASI",11173.973645306
"millet","NZL","OCE",0
"millet","OMN","ASI",0
"millet","PAK","ASI",22314.0028880857
"millet","PAN","LAM",0
"millet","PER","LAM",0
"millet","PHL","ASI",0
"millet","PNG","OCE",0
"millet","POL","EU",1.66601237681132
"millet","PRI","LAM",0
"millet","PRK","ASI",397.313423997337
"millet","PRT","EU",0.00048229229727718
"millet","PRY","LAM",0.0483690245060345
"millet","PYF","OCE",0
"millet","QAT","ASI",0
"millet","ROU","EU",43.155780889919
"millet","RoW","ROW",266.604488911721
"millet","RUS","ASI",16568.4438818025
"millet","RWA","AFR",29.8995484154778
"millet","SAU","ASI",231.089039543105
"millet","SDN","AFR",61536.8818577096
"millet","SEN","AFR",17925.8266962011
"millet","SGP","ASI",0
"millet","SLB","OCE",0
"millet","SLE","AFR",77.1256022917554
"millet","SLV","LAM",0
"millet","SOM","AFR",0.0533929074033321
"millet","SRB","EUR",2.38428175154086
"millet","SSD","AFR",1532.91237756789
"millet","STP","AFR",0
"millet","SUR","LAM",0
"millet","SVK","EU",33.0295466360344
"millet","SVN","EU",21.1981714820036
"millet","SWE","EU",0
"millet","SWZ","AFR",0.466987745922422
"millet","SYR","ASI",18.1178086010731
"millet","TCD","AFR",11032.070472941
"millet","TGO","AFR",2019.44638641754
"millet","THA","ASI",5.92400468256516
"millet","TJK","ASI",0.0620968086522863
"millet","TKM","ASI",0.0471588256173133
"millet","TLS","ASI",0
"millet","TTO","LAM",0
"millet","TUN","AFR",0
"millet","TUR","EUR",198.165247669163
"millet","TWN","ASI",0.00713730374387148
"millet","TZA","AFR",2744.06568788542
"millet","UGA","AFR",9681.1283507403
"millet","UKR","EUR",488.808117333558
"millet","URY","LAM",0
"millet","USA","NAM",9482.6239184082
"millet","UZB","ASI",18.846204844443
"millet","VCT","LAM",0
"millet","VEN","LAM",0
"millet","VNM","ASI",0.0102420730821897
"millet","VUT","OCE",0
"millet","WSM","OCE",0
"millet","YEM","ASI",1962.02819629074
"millet","ZAF","AFR",1588.188270096
"millet","ZMB","AFR",684.817317490483
"millet","ZWE","AFR",2176.64647363757
"mixedgrain","AFG","ASI",0
"mixedgrain","AGO","AFR",0
"mixedgrain","ALB","EUR",0
"mixedgrain","ARE","ASI",0
"mixedgrain","ARG","LAM",0
