item_prod_code,item_prod_name,name_biomass,year,use_share,burn_share,source,to_be_revised
789,"Sisal, raw","Fibres, other",1910,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1922,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1933,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1940,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1950,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1960,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1970,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1980,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",1990,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",2000,0,0,Spain_Hist,TRUE
789,"Sisal, raw","Fibres, other",2008,0,0,Spain_Hist,TRUE
79,Millet,Millet,1900,0.669989321508601,0,Spain_Hist,TRUE
79,Millet,Millet,1910,0.669989321508601,0,Spain_Hist,TRUE
79,Millet,Millet,1922,0.63069116719307,0,Spain_Hist,TRUE
79,Millet,Millet,1933,0.651047743198744,0,Spain_Hist,TRUE
79,Millet,Millet,1940,0.671324159959719,0,Spain_Hist,TRUE
79,Millet,Millet,1950,0.806026166351622,0.071,Spain_Hist,TRUE
79,Millet,Millet,1960,0.796213481096372,0.071,Spain_Hist,TRUE
79,Millet,Millet,1970,0.79408583785197,0.071,Spain_Hist,TRUE
79,Millet,Millet,1980,0,0.071,Spain_Hist,TRUE
79,Millet,Millet,1990,0,0.071,Spain_Hist,TRUE
79,Millet,Millet,2000,0,0.018,Spain_Hist,TRUE
79,Millet,Millet,2008,0,0.012,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1900,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1910,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1922,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1933,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1940,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1950,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1960,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1970,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1980,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",1990,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",2000,0,0,Spain_Hist,TRUE
800,"Agave fibres, raw, n.e.c.","Fibres, other",2008,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1900,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1910,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1922,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1933,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1940,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1950,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1960,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1970,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1980,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",1990,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",2000,0,0,Spain_Hist,TRUE
809,"Abaca, manila hemp, raw","Fibres, other",2008,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1900,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1910,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1922,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1933,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1940,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1950,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1960,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1970,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1980,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",1990,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",2000,0,0,Spain_Hist,TRUE
813,"Coir, raw","Fibres, other",2008,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1900,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1910,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1922,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1933,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1940,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1950,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1960,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1970,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1980,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",1990,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",2000,0,0,Spain_Hist,TRUE
821,"Other fibre crops, raw, n.e.c.","Fibres, other",2008,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1900,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1910,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1922,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1933,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1940,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1950,0,0.25,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1960,0,0.5,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1970,0,1,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1980,0,1,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,1990,0,1,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,2000,0,0,Spain_Hist,TRUE
826,Unmanufactured tobacco,Tobacco,2008,0,0,Spain_Hist,TRUE
83,Sorghum,Sorghum,1900,0.64199128898261,0,Spain_Hist,TRUE
83,Sorghum,Sorghum,1910,0.504061047599546,0,Spain_Hist,TRUE
83,Sorghum,Sorghum,1922,0.791496397517514,0,Spain_Hist,TRUE
83,Sorghum,Sorghum,1933,0.795023383721425,0,Spain_Hist,TRUE
83,Sorghum,Sorghum,1940,0.357289788482604,0,Spain_Hist,TRUE
83,Sorghum,Sorghum,1950,0.734359810901319,0.00318768226918417,Spain_Hist,TRUE
83,Sorghum,Sorghum,1960,0.913972825138424,0.00301095112015515,Spain_Hist,TRUE
83,Sorghum,Sorghum,1970,0.199293801645574,0.0568501400831643,Spain_Hist,TRUE
83,Sorghum,Sorghum,1980,0,0.071,Spain_Hist,TRUE
83,Sorghum,Sorghum,1990,0,0.071,Spain_Hist,TRUE
83,Sorghum,Sorghum,2000,0,0.018,Spain_Hist,TRUE
83,Sorghum,Sorghum,2008,0,0.012,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1900,0.595901983291814,0,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1910,0.595901983291814,0,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1922,0.566923015580893,0,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1933,0.570244923257435,0,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1940,0.58899913578199,0,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1950,0.697003380389316,0.0036359594353282,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1960,0.710994621731071,0.0101151882394125,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1970,0.690071229995184,0.0220049426703419,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1980,0.582122043230818,0.0296693349306119,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,1990,0.51923227688537,0.0341345083411388,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,2000,0.378442796928421,0.0111880296552884,Spain_Hist,TRUE
89,Buckwheat,Cereals nes,2008,0.26525497326933,0.00881694032076804,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1900,0.595901983291814,0,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1910,0.595901983291814,0,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1922,0.566923015580893,0,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1933,0.570244923257435,0,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1940,0.58899913578199,0,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1950,0.697003380389316,0.0036359594353282,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1960,0.710994621731071,0.0101151882394125,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1970,0.690071229995184,0.0220049426703419,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1980,0.582122043230818,0.0296693349306119,Spain_Hist,TRUE
92,Quinoa,Cereals nes,1990,0.51923227688537,0.0341345083411388,Spain_Hist,TRUE
92,Quinoa,Cereals nes,2000,0.378442796928421,0.0111880296552884,Spain_Hist,TRUE
92,Quinoa,Cereals nes,2008,0.26525497326933,0.00881694032076804,Spain_Hist,TRUE
94,Fonio,"Roots, other",1900,0.1,0,Spain_Hist,TRUE
94,Fonio,"Roots, other",1910,0.1,0,Spain_Hist,TRUE
94,Fonio,"Roots, other",1922,0.1,0,Spain_Hist,TRUE
94,Fonio,"Roots, other",1933,0.1,0,Spain_Hist,TRUE
94,Fonio,"Roots, other",1940,0.1,0,Spain_Hist,TRUE
94,Fonio,"Roots, other",1950,0.1,0.225,Spain_Hist,TRUE
94,Fonio,"Roots, other",1960,0.1,0.45,Spain_Hist,TRUE
94,Fonio,"Roots, other",1970,0.1,0.9,Spain_Hist,TRUE
94,Fonio,"Roots, other",1980,0.1,0.9,Spain_Hist,TRUE
94,Fonio,"Roots, other",1990,0.1,0.9,Spain_Hist,TRUE
94,Fonio,"Roots, other",2000,0.1,0.45,Spain_Hist,TRUE
94,Fonio,"Roots, other",2008,0.1,0.225,Spain_Hist,TRUE
97,Triticale,Triticale,1900,0.595901983291814,0,Spain_Hist,TRUE
97,Triticale,Triticale,1910,0.595901983291814,0,Spain_Hist,TRUE
97,Triticale,Triticale,1922,0.566923015580893,0,Spain_Hist,TRUE
97,Triticale,Triticale,1933,0.570244923257435,0,Spain_Hist,TRUE
97,Triticale,Triticale,1940,0.58899913578199,0,Spain_Hist,TRUE
97,Triticale,Triticale,1950,0.697003380389316,0.0036359594353282,Spain_Hist,TRUE
97,Triticale,Triticale,1960,0.710994621731071,0.0101151882394125,Spain_Hist,TRUE
97,Triticale,Triticale,1970,0.690071229995184,0.0220049426703419,Spain_Hist,TRUE
97,Triticale,Triticale,1980,0.582122043230818,0.0296693349306119,Spain_Hist,TRUE
97,Triticale,Triticale,1990,0.51923227688537,0.0341345083411388,Spain_Hist,TRUE
97,Triticale,Triticale,2000,0.378442796928421,0.0111880296552884,Spain_Hist,TRUE
97,Triticale,Triticale,2008,0.26525497326933,0.00881694032076804,Spain_Hist,TRUE
996,Temporary grassland,Grass,1900,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1910,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1922,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1933,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1940,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1950,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1960,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1970,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1980,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,1990,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,2000,0,0,Spain_Hist,TRUE
996,Temporary grassland,Grass,2008,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1900,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1910,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1922,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1933,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1940,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1950,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1960,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1970,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1980,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,1990,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,2000,0,0,Spain_Hist,TRUE
Fallow,Fallow,Fallow,2008,0,0,Spain_Hist,TRUE
