item_prod_code,item_prod_name,name_biomass,name_biomass_code,equiv,category,bg_biomass_dm_kg_ha,root_shoot_ratio,product_dm_kgfm,residue_dm_kgfm,conventional_dm_kg_ha,organic_dm_kg_ha,gross_energy_product_edible_portion_mj_kgfm,gross_energy_product_residue_mj_kgfm,gross_energy_product_mj_kgfm,gross_energy_residue_mj_kg,product_kg_aerial_biomass_kg,residue_kg_aerial_biomass_fm_kg,residue_kg_product_fm_kg,carcass_to_live_weight,edible_portion,nitrogen_n_kgfm,lipids_g_kgfm,carbohydrates_g_kgfm,calcium_mg_kgfm,vitamin_a_microg_kgfm,edible_dm_kgfm,edible_c_kgfm,edible_n_kgfm,edible_p_kgfm,edible_k_kgfm,non_edible_dm_kgfm,non_edible_c_kgfm,non_edible_n_kgfm,non_edible_p_kgfm,non_edible_k_kgfm,product_n_kgdm,product_p_kgdm,product_k_kgdm,product_c_kgdm,residue_n_kgdm,residue_p_kgdm,residue_k_kgdm,residue_c_kgdm,residue_humified_c_kgc,dm_mg_m3,root_c_kgdm,root_humified_c_kgc,root_mass_c_kgdm,rhizodeposit_mass_c_kgdm,residue_c_n_ratio,root_n_kgdm,gross_energy_roots_mj_kgdm,rhizodeposit_n_kgn_krootn,fiber_g_kgfm,saturated_fatty_acids_g_kgfm,monounsaturated_fatty_acids_g_kgfm,polyunsaturated_fatty_acids_g_kgfm,polyunsaturated_fatty_acids_n3_g_kgfm,iron_mg_kgfm,zinc_mg_kgfm,magnesium_mg_kgfm,cadmium_microg_kgfm,vitamin_b12_microg_kgfm,vitamin_d_microg_kgfm,folate_microg_kgfm,vitamin_c_mg_kgfm,vitamin_e_mg_kgfm,flavonoids_mg_kgfm,carotenoids_mg_kgfm
836,Natural rubber in primary forms,Rubber,,,Other,2500,0.2938304093567252,0.7,0.7559966666666668,232.075,873.3382333333333,,,17.144,13.284978224,0.25,0.75,3.5,,,0.0088,,,,,,,,,,,,,,,0.012571428571428574,,,0.5,0.008,,,0.436894362191553,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.009142857142857144,17.5728,0.7,,,,,,,,,,,,,,,,
839,"Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip",Rubber,,,Other,2500,0.2938304093567252,0.7,0.7559966666666668,232.075,873.3382333333333,,,17.144,13.284978224,0.25,0.75,3.5,,,0.0088,,,,,,,,,,,,,,,0.012571428571428574,,,0.5,0.008,,,0.436894362191553,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.009142857142857144,17.5728,0.7,,,,,,,,,,,,,,,,
667,Tea leaves,Tea,,,Other,2500,0.2938304093567252,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,0.01,0.016,0,0,0,0,,,,,,,,,,,0.017777777777777778,,,0.5,0.008,,,0.4767,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.010444444444444444,17.5728,0.7,15,0,0,0,0,0,3,600,0.92,0,0,0,2500,0,2000,50
671,Mate leaves,Tea,,,Other,2500,0.2938304093567252,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,0.01,0.016,0,0,0,0,,,,,,,,,,,0.017777777777777778,,,0.5,0.008,,,0.4767,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.010444444444444444,17.5728,0.7,15,0,0,0,0,0,3,600,0.92,0,0,0,2500,0,2000,50
674,Tea nes,Tea,,,Other,2500,0.2938304093567252,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,0.01,0.016,0,0,0,0,,,,,,,,,,,0.017777777777777778,,,0.5,0.008,,,0.4767,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.010444444444444444,17.5728,0.7,15,0,0,0,0,0,3,600,0.92,0,0,0,2500,0,2000,50
296,Poppy seed,Poppy seeds,296,Nuts nes,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,0,0,17.144,15.81552,0.25,0.75,3.5,,0.9575,0.02679069767441861,529.9186963561343,133.1847699298386,1758.0389630738696,0,,,,,,,,,,,0.02976744186046512,,,0.5,0.008,,,0.4767,0.1153466666666667,0,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01344186046511628,17.5728,0.7,200,45,60,290,12.5,98,75,3400,371,0,0,0,10,10,125,1.5
773,"Flax, processed but not spun",Flax fibre and tow,773,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,0,0,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,0,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
772,Linum,"Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
776,Hemp,"Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
777,"True hemp, raw or retted","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
778,"Kapok fibre, raw","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
780,"Jute, raw or retted","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
782,"Kenaf, and other textile bast fibres, raw or retted","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
788,"Ramie, raw or retted","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
789,"Sisal, raw","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
800,"Agave fibres, raw, n.e.c.","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
809,"Abaca, manila hemp, raw","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
813,"Coir, raw","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
821,"Other fibre crops, raw, n.e.c.","Fibres, other",,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,
687,"Pepper (Piper spp.), raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
692,"Vanilla, raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
693,"Cinnamon and cinnamon-tree flowers, raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
698,"Cloves (whole stems), raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
702,"Nutmeg, mace, cardamoms, raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
720,"Ginger, raw","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
723,"Other stimulant, spice and aromatic crops, n.e.c.","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
754,"Pyrethrum, dried flowers","Spices, Other",723,,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.81552,0.25,0.75,3.5,,1,0.02848,182,454,9310,1270,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186,0,0,0,1.5,1236,5,650,90.1,0,0,0,0,0,225,75
265,Castor oil seeds,"Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
277,Jojoba seeds,"Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
289,Sesame seed,"Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
299,Melonseed,"Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
305,Tallowtree seed,"Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
311,Kapokseed in shell,"Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
339,"Other oil seeds, n.e.c.","Oilcrops, other",,Rape,Oilseeds,1200,0.159660439389482,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.31092853333334,16.91382,0.3010334663009561,0.6989665336990439,2.439952443310657,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.1153466666666667,,0.7614750000000001,0.1782459207459208,0.4615,0.299975,,0.01562618114629089,17.5728,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
336,Hempseed,Hemp seed,336,Nuts nes,Oilseeds,1200,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,0,,15.81552,15.81552,0.5925,0.4075,0.9237012987012987,,0.9575,0.026954418604651163,533.1570883894218,133.9986768571876,1768.7825345148765,0,,,,,,,,,,,0.029767441860465118,,,0.5,0.008,,,0.4579625,0.1153466666666667,,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.02089720930232558,17.27528126706718,0.7,250,45,50,300,25,100,55,4250,371,0,0,0,0,8,150,0.7000000000000001
449,Mushrooms and truffles,Mushrooms,449,Lettuce,Other,500,0,0.09,,,,,,1.9242343499770682,,,,,,0.74,0.004595744680851059,5.744680851063825,26.80851063829785,765.95744680851,555.3191489361697,,,,,,,,,,,0.05106382978723399,,,0.5,0.008,,,,,,,0.1782459207459208,,,,0,,0.7,,,,,,,,,,,,,,,,
2108,Flowers,Flowers,,,Other,,0.2938304093567252,0.9,0.9,232.075,873.3382333333333,0,0,17.144,15.81552,0.25,0.75,3.5,,,0.02848,,,,,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.1153466666666667,0,0.7260295876544434,0.1782459207459208,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,,,,,,,,,,,,,,,,
661,Cocoa beans,Cocoa beans,,Nuts nes,,,0.2938304093567252,0.7179875,0.7559966666666668,,,16.81912506666667,,16.81912506666667,20.9,0.368164975028194,0.6318350249718061,1.761375661375661,,0.9575,0.0064,422.75,106.24999999999999,1402.5,0,,,,,,,,,,,0.008913804209683317,,,0.5,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,27.64562453979073,0.7,350,48.6,21.4,7.6,1,44,65,5250,183,0,0,380,0,4,110,10
656,"Coffee, green",Coffee,656,,Fruits,,0.3157894736842105,0.7179875,0.7559966666666668,,,16.81912506666667,,16.81912506666667,20.9,0.368164975028194,0.6318350249718061,1.761375661375661,,0.01,0.0128,0,0,0,0,,,,,,,,,,,0.017827608419366633,,,0.5,0.007466666666666667,,,0.486,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,27.64562453979073,0.7,582,1.2,0,1.2,0,44,0,2220,12,0,0,5,2,0.1,3000,5
248,Coconuts,Coconut,,Nuts nes,Fruits,,0.2938304093567252,0.2,0.3806218961937717,,,15.405,9.3838752,13.59866256,17.3,0.66,0.34,0.515151515151515,,0.9575,0.00272,117.7597103013632,29.596615539964137,390.6753251275266,0,,,,,,,,,,,0.013600000000000001,,,0.6,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,45.4519305720465,0.7,95,297,14,3.7,0,21,8,400,4.19,0,0,260,20,7,15,1
249,"Coconuts, in shell",Coconut,,Nuts nes,Fruits,,0.2938304093567252,0.2,0.3806218961937717,,,15.405,9.3838752,13.59866256,17.3,0.66,0.34,0.515151515151515,,0.9575,0.00272,117.7597103013632,29.596615539964137,390.6753251275266,0,,,,,,,,,,,0.013600000000000001,,,0.6,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,45.4519305720465,0.7,95,297,14,3.7,0,21,8,400,4.19,0,0,260,20,7,15,1
574,Pineapples,Pineapple,,"Bananas, platains",Fruits,2500,0.12,0.2,0.7559966666666668,,,3.102044909118774,,3.102044909118774,2.177332128,0.26,0.74,2.846153846153846,,0.66,0.00032,2.4096385542168677,160.6425702811245,72.28915662650603,144.57831325301206,,,,,,,,,,,0.0016,,,0.41,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,2.880081651153664,0.7,12,0,1,1,0,5,1.5,140,4.46,0,0,110,200,1,75,0.8
577,Dates,Dates,577,,Fruits,2500,0.2938304093567252,0.77,0.7559966666666668,,,11.94287290010728,,11.94287290010728,17.3,0.8,0.2,0.2499999999999999,,0.86,0.00352,4,710,680,70,,,,,,,,,,,0.004571428571428572,,,0.41,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,22.88369878174066,0.7,22,0,0,0,0,30,3,580,4.71,0,0,280,20,22,325,7.5
461,Locust beans (carobs),Carob,461,,Treenuts,2500,0.2938304093567252,0.7179875,0.7559966666666668,,,22.049,15.566572,17.2133944,12.43386359666667,0.368164975028194,0.6318350249718061,1.761375661375661,,1,0.03568,102.5,470,770,210,,,,,,,,,,,0.008480565371024734,0.001295641931684335,0.0088339222614841,0.49,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,16.44698203695783,0.7,450,0.8999999999999999,2,2.2,1,29.4,7,550,36.2,0,0,290,2,6.3,300,0
592,Kiwi fruit,Kiwifruit,592,Apple,Fruits,,0.6666666666666667,0.186,0.6824640000000002,,,2.25,2.477764800000001,2.281887072,12.43386359666667,0.682837569455292,0.3171624305447081,0.4644771241830066,,0.84,0.00144,0,139.5,69.75,46.49999999999999,,,,,,,,,,,0.007741935483870969,,,0.49,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,18.21907616616651,0.7,19,1,1,4,0,4,1,150,5.04,0,0,293,590,11.2,650,3.5
600,Papayas,Papaya,,Apple,Fruits,2500,0.2938304093567252,0.2262,0.6824640000000002,,,1.65,2.0560176,1.7515044,12.43386359666667,0.99,0.01,0.0101010101010101,,0.84,0.00064,0,169.65,84.825,56.55,,,,,,,,,,,0.0028293545534924846,,,0.49,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,18.21907616616651,0.7,12,0,1,1,0,5,1.5,140,4.46,0,0,110,200,1,75,0.8
495,"Tangerines, mandarins, clementines",Mandarin,495,Orange,Citrus,2500,0.2863157894736843,0.12129,0.625,,,1.714,2.0560176,1.809764928,11,0.7804243782333251,0.2195756217666749,0.2813541297412265,,0.73,0.00128,0,86,360,400,,,,,,,,,,,0.010553219556434993,,,0.49,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,17.6,0.7,19,0.2,0.3,0.4,0,3,4,110,2.61,0,0,320,350,2.2,500,6
497,Lemons and limes,Lemon,497,,Citrus,2500,0.2863157894736843,0.12129,0.625,,,1.847,1.9505808,1.884289088,11,0.8326205108634144,0.1673794891365856,0.2010273431326063,,0.7,0.0008,2,19,130,17,,,,,,,,,,,0.006595762222771869,,,0.49,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,17.6,0.7,27,0,0,0,0,4,1,90,2.61,0,0,70,530,1.5,350,0.6
490,Oranges,Orange,490,,Citrus,2500,0.2863157894736843,0.12129,0.625,,,1.646,2.0032992,1.742470784,11.5875,0.8557990059878154,0.22546425672451928,0.29109599999999997,,0.73,0.00128,0,86,360,400,,,,,,,,,,,0.010553219556434993,,,0.49,0.007466666666666667,,,0.46805,0.325,,0.813945,0.1782459207459208,0.4933,0.320645,,0.009,18.54,0.7,20,0.3,0.6,0.8,0,3,18,120,2.61,0,0,370,500,2,400,6.5
225,"Hazelnuts, in shell",Hazelnut,225,,Treenuts,2500,0.2938304093567252,0.93,0.7496,,,28.55978690436812,20.16318105816606,25.36,12.8092692,0.368164975028194,0.6318350249718061,1.7,,1,0.02256,544,53,1920,0,,,,,,,,,,,0.02425806451612903,,,0.49,0.007800000000000001,,,0.4646,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,17.08813927427961,0.7,82.2,49.1,464,48.9,1.5,38,21,1560,36.2,0,0,710,30,261.9,1000,0
254,Oil palm fruit,Oil palm,,Nuts nes,Oilseeds,2500,0.15,0.65,0.65,,,15.22649251321692,,15.22649251321692,17.3,0.1899999999999999,0.81,4.263157894736842,,0.9575,0.01168,382.7190584794304,96.18900050488344,1269.6948066644613,0,,,,,,,,,,,0.01796923076923077,,,0.62,0.007466666666666667,,,0.4695844015444016,0.325,,0.7860054647887325,0.1782459207459208,0.4763669483568075,0.3096385164319249,,0.009,26.61538461538462,0.7,110,62.9,653,280.1,25,0,45,2250,371,0,0,0,0,209.5,300,15
