Code,Name_biomass,Equiv,Category,BG_Biomass_kgDM_ha,Root_Shoot_ratio,Product_kgDM_kgFM,Residue_kgDM_kgFM,Conventional_kgDM_ha,Organic_kgDM_ha,GE_product_edible_portion_MJ_kgFM,GE_product_residue_MJ_kgFM,GE_product_MJ_kgFM,GE_residue_MJ_kg,kg_product_kg_aerial_biomass,kg_residue_kg_aerial_biomass_FM,kg_residue_kg_product_FM,Carcass_to_LW,Edible_portion,N_kgN_kgFM,Lipids_g_kgFM,Carbohydrates_g_kgFM,Calcium_mg_kgFM,VitaminA_microg_kgFM,Edible_kgDM_kgFM,Edible_kgC_kgFM,Edible_N_kgFM,Edible_kgP_kgFM,Edible_K_kgFM,NonEdible_kgDM_kgFM,NonEdible_kgC_kgFM,NonEdible_kgN_kgFM,NonEdible_kgP_kgFM,NonEdible_kgK_kgFM,Product_kgN_kgDM,Product_kgP_kgDM,Product_kgK_kgDM,Product_kgC_kgDM,Residue_kgN_kgDM,Residue_kgP_kgDM,Residue_kgK_kgDM,Residue_kgC_kgDM,Residue_humified_kgC_kgC,MgDM_m3,Root_kgC_kgDM,Root_humified_kgC_kgC,Root_mass_kgC_kgDM,Rhizodeposits_mass_kgC_kgDM,Residue_C_N,Root_kgN_kgDM,GE_Roots_MJ_kgDM,Rhizodeposits_N_kgN_kgRootN,Fiber_g_kgFM,SFA_g_kgFM,MUFA_g_kgFM,PUFA_g_kgFM,PUFA_n3_g_kgFM,Iron_mg_kgFM,Zinc_mg_kgFM,Magnesium_mg_kgFM,Cadmium_microg_kgFM,VitaminB12_microg_kgFM,VitaminD_microg_kgFM,Folate_microg_kgFM,VitaminC_mg_kgFM,VitaminE_mg_kgFM,Flavonoids_mg_kgFM,Carotenoids_mg_kgFM,
373,Spinach,,Vegetables,,0.15,0.10399999999999998,0.185,212.0,1634.26375,0.919,1.8275711999999997,1.091628528,3.2509680000000003,0.9081934846989141,0.09180651530108588,0.10108695652173913,,0.81,0.00416,3.0,12.0,900.0,300.0,,,,,,,,,,,0.04,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03872618460019744,17.5728,0.7,29.0,2.4,0.8,3.2,1.4000000000000001,22.7,5.4,535.9000000000001,7.27,0.0,0.0,1430.2,262.8,17.2,150.0,35.0,
,"Fava bean, green, without pod",,Vegetables,,0.15,0.17799999999999996,0.2376666666666667,212.0,1634.26375,0.0,0,2.676,4.1764688,0.3370805453963225,0.6629194546036775,1.96665,,0.4,0.00672,2.0,42.0,230.0,283.3,,,,,,,,,,,0.037752808988764056,,,0.4100000000000001,0.029,,,0.371,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03195040162768242,17.5728,0.7,28.0,0.4,0.1,1.1,0.0,9.0,2.0,250.0,7.27,0.0,0.0,600.0,200.0,2.6,150.0,2.5,
401,"Onions, shallots, green",Onion,Vegetables,,0.15,0.061000000000000054,0.1985,212.0,1634.26375,0.0,0,0.995,3.4882008000000004,0.6196097530819502,0.38039024691804973,0.6139190757181947,,1.0,0.00224,2.0,35.0,1140.0,0.0,,,,,,,,,,,0.0367213114754098,,,0.41,0.024,,,0.294,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03188224866215725,17.5728,0.7,28.0,0.4,0.1,1.1,0.0,9.0,2.0,250.0,7.27,0.0,0.0,600.0,200.0,2.6,150.0,2.5,
420,"Vegetables, leguminous nes","Fava bean, green, without pod",Vegetables,,0.15,0.17666666666666667,0.27922222222222226,212.0,1634.26375,1.7530000000000001,5.6467263999999995,4.767430629333334,4.906716266666668,0.3405663100139025,0.6594336899860975,1.9666500000000002,,0.4,0.006669662921348316,1.9850187265917607,41.68539325842698,228.27715355805248,281.1779026217229,,,,,,,,,,,0.037752808988764056,,,0.4100000000000001,0.027083333333333334,,,0.38642333333333334,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.030716997287086538,17.5728,0.7,167.0,3.3000000000000003,4.8,11.200000000000001,1.0,19.8,35.0,1230.0,7.27,0.0,0.0,1010.0,223.29999999999998,1.5,175.0,1.2,
463,"Vegetables, other",Tomato,Vegetables,,0.15,0.062142857142857146,0.21007642501377988,212.0,1634.26375,1.235046875,2.6710655999999995,1.9215955555555557,3.6916310014821523,0.6636528134462037,0.33634718655379614,0.7348319180549238,,0.7792105263157892,0.00224,16.792105263157897,91.67368421052633,954.078947368421,2792.3394736842106,,,,,,,,,,,0.03604597701149425,,,0.4100000000000001,0.026125000000000002,,,0.35967000000000005,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.03270908430581326,17.572800000000004,0.7,28.700000000000003,0.7000000000000001,0.3,1.3,0.4,10.1,4.0,253.70000000000002,7.27,0.0,5.0,489.0,315.1,4.8,300.0,60.0,
,Industrial crops,,Other,,0.4291438947642272,0.9084722222222222,0.926,232.07499999999996,873.3382333333333,26.38,#DIV/0!,19.423482844444447,16.18162,0.38117782210031875,0.6188221778996813,2.287884580670652,,,,,,,,,,,,,,,,,,0.03424548927239121,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4467754040404041,0.11534666666666667,#DIV/0!,0.7378447251029622,0.17824592074592077,0.44717862127452257,0.2906661038284397,,0.018004198440807362,17.474751619870407,0.7,,,,,,,,,,,,,,,,,
157,Sugar beet,,Sugarbeet,,0.22051282051282048,0.25,0.16233333333333336,232.075,873.3382333333333,,,4.251554404145078,2.8526512000000004,0.5128205128205128,0.48717948717948717,0.95,,,0.00208,,,,,,,,,,,,,,,0.00832,,,0.5,0.02,,,0.348,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.014010256410256411,17.5728,0.7,,,,,,,,,,,,,,,,,
270,Rape,Nuts nes,Oilseeds,,0.15,0.912,1.0,232.075,873.3382333333333,,,27.326540800000004,17.5728,0.2897152533632319,0.7102847466367681,2.451665,,0.9575,0.0304,536.9842789742162,134.96056686223648,1781.4794825815216,0.0,,,,,,,,,,,0.03333333333333333,0.006578947368421052,0.008662280701754387,0.5,0.008,,,0.46917272727272724,0.11534666666666667,,0.7491000000000001,0.17824592074592077,0.454,0.29510000000000003,,0.015339453085201874,17.5728,0.7,110.0,62.9,653.0,280.1,25.0,0.0,45.0,2250.0,371.0,0.0,0.0,0.0,0.0,209.5,300.0,15.0,
,Mustard,Nuts nes,Spices,,0.2389813181684461,0.912,1.0,232.075,873.3382333333333,,,25.310928533333335,17.5728,0.2897152533632319,0.7102847466367681,2.451665,,0.9575,0.027147906976744192,536.9842789742162,134.96056686223648,1781.4794825815216,0.0,,,,,,,,,,,0.02976744186046512,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.11534666666666667,,0.6964137931034483,0.17824592074592077,0.4220689655172414,0.27434482758620693,,0.014306359933674071,17.5728,0.7,110.0,62.9,653.0,280.1,25.0,0.0,45.0,2250.0,371.0,0.0,0.0,0.0,0.0,209.5,300.0,15.0,
777,Hemp,,Fiber,,0.2389813181684461,0.911,0.911,232.075,873.3382333333333,,,15.815520000000001,15.815520000000001,0.8,0.2,0.25,,,0.0013,,,,,,,,,,,,,,,0.0014270032930845224,,,0.62,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.0027416026344676183,17.36061470911087,0.7,,,,,,,,,,,,,,,,,
,Caper,,Other,,0.2389813181684461,0.11399999999999999,0.11399999999999999,232.075,873.3382333333333,,,1.7360000000000002,2.0032992,0.33333333333333337,0.6666666666666666,2.0,,1.0,0.00384,9.0,49.0,400.0,140.0,,,,,,,,,,,0.033684210526315796,,,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.016561403508771933,17.5728,0.7,15.0,2.3000000000000003,0.6,3.0,0.1,16.7,3.2,330.0,7.27,0.0,0.0,230.0,43.0,8.8,500.0,2.5,
280,Safflower,,Oilseeds,,0.1,0.912,1.0,232.075,873.3382333333333,,,25.310928533333335,17.5728,0.2202247191011235,0.7797752808988765,3.5408163265306123,,1.0,0.01552,9.0,49.0,400.0,140.0,,,,,,,,,,,0.017017543859649122,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.00998588606347329,17.5728,0.7,100.0,76.5,716.0,138.0,1.0,0.0,35.0,2750.0,371.0,0.0,0.0,1600.0,0.0,460.0,350.0,7.5,
,Saffron,,Spices,,0.2389813181684461,0.9,0.9,232.075,873.3382333333333,,,15.378,15.815520000000001,0.16666666666666663,0.8333333333333334,5.0,,1.0,0.01824,59.0,615.0,1100.0,0.0,,,,,,,,,,,0.020266666666666665,,,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.010044444444444444,17.5728,0.7,39.0,15.9,4.3,20.7,1.0,111.0,10.9,2640.0,43.9,0.0,0.0,0.0,0.0,0.0,125.0,350.0,
,Cumin,Saffron,Spices,,0.2389813181684461,0.9,0.9,232.075,873.3382333333333,,,18.91,15.815520000000001,0.33333333333333337,0.6666666666666666,2.0,,1.0,0.01824,59.0,615.0,1100.0,0.0,,,,,,,,,,,0.020266666666666665,,,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012088888888888889,17.5728,0.7,39.0,15.9,4.3,20.7,1.0,111.0,10.9,2640.0,43.9,0.0,0.0,0.0,0.0,0.0,125.0,350.0,
767,Cotton fiber,,Fiber,,0.17,0.9,0.92,232.075,873.3382333333333,,,15.815520000000001,15.815520000000001,0.385,0.615,1.5974025974025974,,,0.00088,,,,,,,,,,,,,,,0.0009777777777777777,,,0.5,0.008,,,0.4579625,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.005296444444444444,17.190782608695653,0.7,,,,,,,,,,,,,,,,,
329,Cottonseed,,Oilseeds,,0.17,0.92,0.92,232.075,873.3382333333333,,,22.2262448,16.166976000000002,0.4,0.6,1.5,,,0.02768,,,,,,,,,,,,,,,0.03008695652173913,0.005760869565217391,0.010326086956521738,0.5,0.008,,,0.4579625,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.016834782608695652,17.5728,0.7,,,,,,,,,,,,,,,,,
328,Seed cotton,,Fiber,,0.17,0.91,0.92,232.075,873.3382333333333,,,19.0208824,15.991248000000002,0.5607142857142857,0.4392857142857143,0.7834394904458598,,,,,,,,,,,,,,,,,,0.015532367149758454,0.005760869565217391,0.010326086956521738,0.5,0.008,,,0.4579625,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012223505866114563,17.38179130434783,0.7,,,,,,,,,,,,,,,,,
267,Sunflower seed,Nuts nes,Oilseeds,,0.06,0.9356666666666666,0.9299999999999999,232.075,873.3382333333333,26.38,,26.38,16.342704,0.3029170915920313,0.6970829084079687,2.3012333333333332,,0.9575,0.01968,550.9191780265442,138.46283303446555,1827.7093960549453,0.0,,,,,,,,,,,0.021033131457071606,0.005372403092352979,0.00893618032614342,0.5,0.008,,,0.48928333333333335,0.11534666666666667,,0.7738499999999999,0.17824592074592077,0.469,0.30485,,0.011947958275312745,17.5728,0.7,27.0,56.3,135.0,215.2,0.0,64.0,51.0,3900.0,371.0,0.0,0.0,2380.0,0.0,378.0,150.0,150.0,
677,Hop,Saffron,Other,,0.2389813181684461,0.9,0.9,232.075,873.3382333333333,,,17.144,15.815520000000001,0.33333333333333337,0.6666666666666666,2.0,,1.0,0.01824,59.0,615.0,1100.0,0.0,,,,,,,,,,,0.020266666666666665,,,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012088888888888889,17.5728,0.7,39.0,15.9,4.3,20.7,1.0,111.0,10.9,2640.0,43.9,0.0,0.0,0.0,0.0,0.0,125.0,7.5,
333,Linseed,Nuts nes,Oilseeds,,0.2389813181684461,0.9199,0.9624999999999999,232.075,873.3382333333333,,,25.310928533333335,16.913819999999998,0.26001040041601664,0.7399895995839834,2.846,,0.9575,0.0061,541.6357875311201,136.12963317606506,1796.9111579240587,0.0,,,,,,,,,,,0.006631155560386999,0.0067254685777287755,0.009371554575523704,0.62,0.008,,,0.4169,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.007644086209148986,17.5728,0.7,285.0,36.6,75.3,287.3,205.0,57.5,45.0,3700.0,371.0,0.0,0.0,870.0,6.0,3.1,4.0,0.4,
826,Tobacco,,Other,,0.8,0.9,0.8,232.075,873.3382333333333,,,14.962,14.058240000000001,0.6666666666666667,0.3333333333333333,0.5,,,0.04,,,,,,,,,,,,,,,0.044444444444444446,,,0.5,0.008,,,0.39949999999999997,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.0322962962962963,17.5728,0.7,,,,,,,,,,,,,,,,,
711,Anise,Saffron,Other,,0.2389813181684461,0.9,0.9,232.075,873.3382333333333,,,17.144,15.815520000000001,0.19999999999999996,0.8,4.0,,1.0,0.02816,159.0,500.2,6460.0,3110.0,,,,,,,,,,,0.03128888888888889,,,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012657777777777776,17.5728,0.7,145.0,0.0,0.0,0.0,2.0,0.0,55.0,1750.0,43.9,0.0,0.0,0.0,0.0,0.0,150.0,7.5,
,Castor oil plant,Nuts nes,Oilseeds,,0.2389813181684461,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,,,25.310928533333335,16.913819999999998,0.33333333333333337,0.6666666666666666,2.0,,0.9575,0.02738356589147287,541.6456008403118,136.13209956069338,1796.9437142011525,0.0,,,,,,,,,,,0.029767441860465118,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.015255813953488375,17.5728,0.7,110.0,62.9,653.0,280.1,25.0,0.0,45.0,2250.0,371.0,0.0,0.0,0.0,0.0,209.5,300.0,15.0,
,Sumac,Saffron,Spices,,0.2389813181684461,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,,,25.310928533333335,16.913819999999998,0.40000000000000013,0.5999999999999999,1.4999999999999998,,1.0,0.018643644444444444,60.30564814814815,628.6097222222223,1124.3425925925926,0.0,,,,,,,,,,,0.020266666666666665,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.012906666666666667,17.5728,0.7,39.0,15.9,4.3,20.7,1.0,111.0,10.9,2640.0,43.9,0.0,0.0,0.0,0.0,0.0,125.0,7.5,
156,Sugarcane,,Other,,0.11499999999999999,0.295,0.48,232.075,873.3382333333333,,,5.016834196891192,8.434944,0.7,0.30000000000000004,0.42857142857142866,,,0.00032,,,,,,,,,,,,,,,0.0010847457627118646,,,0.5,0.008,,,0.43887499999999996,0.11534666666666667,,0.5511,0.17824592074592077,0.334,0.21710000000000002,,0.003159322033898305,17.5728,0.7,,,,,,,,,,,,,,,,,
,Rubber,,Other,,0.29383040935672516,0.7,0.7559966666666668,232.075,873.3382333333333,,,17.144,13.284978224000003,0.25,0.75,3.5,,,0.0088,,,,,,,,,,,,,,,0.012571428571428574,,,0.5,0.008,,,0.436894362191553,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.009142857142857144,17.5728,0.7,,,,,,,,,,,,,,,,,
,Tea,,Other,,0.29383040935672516,0.9,0.9,232.075,873.3382333333333,,,17.144,15.815520000000001,0.25,0.75,3.5,,0.01,0.016,0.0,0.0,0.0,0.0,,,,,,,,,,,0.017777777777777778,,,0.5,0.008,,,0.4767,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.010444444444444444,17.5728,0.7,15.0,0.0,0.0,0.0,0.0,0.0,3.0,600.0,0.92,0.0,0.0,0.0,2500.0,0.0,2000.0,50.0,
296,Poppy seeds,Nuts nes,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,0.0,0,17.144,15.815520000000001,0.25,0.75,3.5,,0.9575,0.02679069767441861,529.9186963561343,133.1847699298386,1758.0389630738696,0.0,,,,,,,,,,,0.02976744186046512,,,0.5,0.008,,,0.4767,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.01344186046511628,17.5728,0.7,200.0,45.0,60.0,290.0,12.5,98.0,75.0,3400.0,371.0,0.0,0.0,0.0,10.0,10.0,125.0,1.5,
782,"Bastfibres, other",,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.815520000000001,15.815520000000001,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,,
773,Flax fibre and tow,,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,0.0,0,15.815520000000001,15.815520000000001,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,,
,"Fibres, other",,Fiber,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,,,15.815520000000001,15.815520000000001,0.5925,0.4075,0.9237012987012987,,,0.00354,,,,,,,,,,,,,,,0.0039094422970734405,,,0.5,0.008,,,0.4579625,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.005576344561016014,17.27528126706718,0.7,,,,,,,,,,,,,,,,,
723,"Spices, Other",,Other,,0.5638856224515998,0.9,0.9,232.075,873.3382333333333,,,17.144,15.815520000000001,0.25,0.75,3.5,,1.0,0.02848,182.0,454.0,9310.0,1270.0,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,186.0,0.0,0.0,0.0,1.5,1236.0,5.0,650.0,90.1,0.0,0.0,0.0,0.0,0.0,225.0,75.0,
,"Oilcrops, other",Rape,Oilseeds,,0.15966043938948205,0.9199166666666667,0.9624999999999999,232.075,873.3382333333333,26.38,,25.310928533333335,16.913819999999998,0.3010334663009561,0.6989665336990439,2.4399524433106574,,0.9575,0.03066388888888889,541.6456008403118,136.13209956069338,1796.9437142011527,0.0,,,,,,,,,,,0.03333333333333333,0.00610942215093005,0.009324025639985812,0.5,0.008,,,0.4442637121212122,0.11534666666666667,,0.7614750000000001,0.17824592074592077,0.4615,0.29997500000000005,,0.01562618114629089,17.5728,0.7,110.0,62.9,653.0,280.1,25.0,0.0,45.0,2250.0,371.0,0.0,0.0,0.0,0.0,209.5,300.0,15.0,
336,Hemp seed,Nuts nes,Oilseeds,,0.5638856224515998,0.9055,0.9155,232.075,873.3382333333333,0.0,,15.815520000000001,15.815520000000001,0.5925,0.4075,0.9237012987012987,,0.9575,0.026954418604651163,533.1570883894218,133.9986768571876,1768.7825345148765,0.0,,,,,,,,,,,0.029767441860465118,,,0.5,0.008,,,0.4579625,0.11534666666666667,,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.02089720930232558,17.27528126706718,0.7,250.0,45.0,50.0,300.0,25.0,100.0,55.0,4250.0,371.0,0.0,0.0,0.0,0.0,8.0,150.0,0.7000000000000001,
449,Mushrooms,Lettuce,Other,,0.0,0.09,,,,,,1.924234349977068,,,,,,0.74,0.004595744680851059,5.744680851063825,26.80851063829785,765.95744680851,555.3191489361697,,,,,,,,,,,0.05106382978723399,,,0.5,0.008,,,,,,,0.17824592074592077,,,,0.0,,0.7,,,,,,,,,,,,,,,,,
754,"Pyrethrum, dried",,Other,,,0.9055,0.9155,232.075,873.3382333333333,0.0,0,15.815520000000001,15.815520000000001,0.5925,0.4075,0.9237012987012987,,,0.026954418604651163,,,,,,,,,,,,,,,0.029767441860465118,,,0.5,0.008,,,0.4579625,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.02089720930232558,17.27528126706718,0.7,,,,,,,,,,,,,,,,,
,Giant reed,,Fiber,,0.29383040935672516,0.9,0.9,232.075,873.3382333333333,0.0,0,17.144,15.815520000000001,0.25,0.2,0.25,,,0.00354,,,,,,,,,,,,,,,0.003933333333333334,,,0.5,0.008,,,0.4381,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.0025833333333333333,17.5728,0.7,,,,,,,,,,,,,,,,,
,Esparto grass,,Fiber,,0.5800000000000001,0.9,0.9,232.075,873.3382333333333,0.0,0,17.144,15.815520000000001,0.25,0.2,0.25,,,0.00354,,,,,,,,,,,,,,,0.003933333333333334,,,0.5,0.008,,,0.4381,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.0025833333333333333,17.5728,0.7,,,,,,,,,,,,,,,,,
,Crack willow,,Fiber,,0.29383040935672516,0.5,0.9,232.075,873.3382333333333,0.0,0,17.144,15.815520000000001,0.25,0.2,0.25,,,0.00354,,,,,,,,,,,,,,,0.00708,,,0.5,0.008,,,0.4381,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.00337,17.5728,0.7,,,,,,,,,,,,,,,,,
,Flowers,,Other,,0.29383040935672516,0.9,0.9,232.075,873.3382333333333,0.0,0,17.144,15.815520000000001,0.25,0.75,3.5,,,0.02848,,,,,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,,,,,,,,,,,,,,,,,
,Other crops,,Other,,0.29383040935672516,0.9,0.9,232.075,873.3382333333333,0.0,0,17.144,15.815520000000001,0.25,0.75,3.5,,,0.02848,,,,,,,,,,,,,,,0.03164444444444444,,,0.5,0.008,,,0.4381,0.11534666666666667,0,0.7260295876544434,0.17824592074592077,0.4400179319117839,0.2860116557426595,,0.01391111111111111,17.5728,0.7,,,,,,,,,,,,,,,,,
,Cocoa beans,Nuts nes,#N/A,,0.29383040935672516,0.7179875,0.7559966666666668,,,16.81912506666667,,16.81912506666667,20.9,0.36816497502819395,0.6318350249718061,1.7613756613756613,,0.9575,0.0064,422.75,106.24999999999999,1402.5,0.0,,,,,,,,,,,0.008913804209683317,,,0.5,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,27.645624539790735,0.7,350.0,48.6,21.400000000000002,7.6,1.0,44.0,65.0,5250.0,183.0,0.0,0.0,380.0,0.0,4.0,110.0,10.0,
656,Coffee,,Fruits,,0.3157894736842105,0.7179875,0.7559966666666668,,,16.81912506666667,,16.81912506666667,20.9,0.36816497502819395,0.6318350249718061,1.7613756613756613,,0.01,0.0128,0.0,0.0,0.0,0.0,,,,,,,,,,,0.017827608419366633,,,0.5,0.0074666666666666675,,,0.486,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,27.645624539790735,0.7,582.0,1.2,0.0,1.2,0.0,44.0,0.0,2220.0,12.0,0.0,0.0,5.0,2.0,0.1,3000.0,5.0,
,Coconut,Nuts nes,Fruits,,0.29383040935672516,0.2,0.3806218961937717,,,15.405,9.3838752,13.598662559999998,17.3,0.66,0.33999999999999997,0.515151515151515,,0.9575,0.00272,117.7597103013632,29.596615539964137,390.6753251275266,0.0,,,,,,,,,,,0.013600000000000001,,,0.6,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,45.4519305720465,0.7,95.0,297.0,14.0,3.7,0.0,21.0,8.0,400.0,4.19,0.0,0.0,260.0,20.0,7.0,15.0,1.0,
,Pineapple,"Bananas, platains",Fruits,,0.052631578947368425,0.2,0.7559966666666668,,,3.1020449091187743,,3.1020449091187743,2.1773321279999998,0.26,0.74,2.846153846153846,,0.66,0.00032,2.4096385542168677,160.6425702811245,72.28915662650603,144.57831325301206,,,,,,,,,,,0.0016,,,0.41,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,2.880081651153664,0.7,12.0,0.0,1.0,1.0,0.0,5.0,1.5,140.0,4.46,0.0,0.0,110.0,200.0,1.0,75.0,0.8,
577,Dates,,Fruits,,0.29383040935672516,0.77,0.7559966666666668,,,11.94287290010728,,11.94287290010728,17.3,0.8,0.19999999999999996,0.24999999999999994,,0.86,0.00352,4.0,710.0,680.0,70.0,,,,,,,,,,,0.004571428571428572,,,0.41,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,22.88369878174066,0.7,22.0,0.0,0.0,0.0,0.0,30.0,3.0,580.0,4.71,0.0,0.0,280.0,20.0,22.0,325.0,7.5,
461,Carob,,Treenuts,,0.29383040935672516,0.7179875,0.7559966666666668,,,22.049000000000003,15.566572,17.2133944,12.433863596666667,0.36816497502819395,0.6318350249718061,1.7613756613756613,,1.0,0.03568,102.5,470.0,770.0,210.0,,,,,,,,,,,0.008480565371024734,0.0012956419316843347,0.0088339222614841,0.49000000000000005,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,16.446982036957834,0.7,450.0,0.8999999999999999,2.0,2.2,1.0,29.4,7.0,550.0,36.2,0.0,0.0,290.0,2.0,6.3,300.0,0.0,
592,Kiwifruit,Apple,Fruits,,0.6666666666666667,0.186,0.6824640000000002,,,2.25,2.4777648000000005,2.281887072,12.433863596666667,0.682837569455292,0.31716243054470805,0.4644771241830066,,0.84,0.00144,0.0,139.5,69.75,46.49999999999999,,,,,,,,,,,0.007741935483870969,,,0.49000000000000005,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,18.219076166166513,0.7,19.0,1.0,1.0,4.0,0.0,4.0,1.0,150.0,5.04,0.0,0.0,293.0,590.0,11.200000000000001,650.0,3.5,
,Papaya,Apple,Fruits,,0.29383040935672516,0.22620000000000004,0.6824640000000002,,,1.6500000000000001,2.0560176,1.7515044,12.433863596666667,0.99,0.01,0.010101010101010102,,0.84,0.00064,0.0,169.65000000000003,84.82500000000002,56.55000000000001,,,,,,,,,,,0.002829354553492484,,,0.49000000000000005,0.0074666666666666675,,,0.46958440154440156,0.32499999999999996,,0.7860054647887325,0.17824592074592077,0.47636694835680754,0.3096385164319249,,0.009,18.219076166166513,0.7,12.0,0.0,1.0,1.0,0.0,5.0,1.5,140.0,4.46,0.0,0.0,110.0,200.0,1.0,75.0,0.8,
